tournament_id,year,fuente,team,team_code,player_id,wd_id,nombre,posicion,edad,altura_cm,pais_nacimiento,iso_nacimiento,nacio_en_pais,club,club_iso,juega_local,hpi,ciudad_nac,lat_nac,lon_nac,n_mundiales,es_repetidor
WC-1998,1998,jfjelstul,Belgium,BEL,P-01706,Q346735,Émile Mpenza,forward,19.9,177,Belgium,BEL,1,Standard Lieja,BEL,1,53.428118,Asse,50.9,4.2,1,0
WC-1998,1998,jfjelstul,Belgium,BEL,P-33197,Q370826,Danny Boffin,midfielder,32.9,173,Belgium,BEL,1,FC Metz,FRA,0,50.518735,Sint-Truiden,50.816666666667,5.1833333333333,3,1
WC-1998,1998,jfjelstul,Belgium,BEL,P-17071,Q705806,Éric Deflandre,defender,24.9,181,Belgium,BEL,1,Club Brugge K.V.,BEL,1,48.195362,Rocourt,50.6761,5.5464,2,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-31850,Q295891,Cláudio Taffarel,goal keeper,32.1,182,Brazil,BRA,1,Clube Atlético Mineiro,BRA,1,65.656984,Santa Rosa,-27.870833333333,-54.480833333333,3,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-91718,Q178683,Cafu,defender,28.0,176,Brazil,BRA,1,AS Roma,ITA,0,70.482139,São Paulo,-23.550394444444,-46.633947222222,4,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-56505,Q297721,Aldair,defender,32.5,183,Brazil,BRA,1,AS Roma,ITA,0,64.02303,Ilhéus,-14.788888888889,-39.048888888889,3,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-09547,Q440945,Júnior Baiano,defender,28.2,192,Brazil,BRA,1,Clube de Regatas do Flamengo,BRA,1,53.226206,Feira de Santana,-12.266944444444,-38.966944444444,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-03658,Q316436,César Sampaio,midfielder,30.2,177,Brazil,BRA,1,Yokohama Flügels,JPN,0,60.372205,São Paulo,-23.550394444444,-46.633947222222,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-85176,Q429039,Roberto Carlos,defender,25.2,168,Brazil,BRA,1,Real Madrid Club de Fútbol,ESP,0,74.662074,Garça,-22.215277777778,-49.651111111111,3,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-10812,Q382069,Giovanni,midfielder,26.3,190,Brazil,BRA,1,Fc Barcelona,ESP,0,55.217066,Abaetetuba,-1.7177777777778,-48.882777777778,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-32466,Q215890,Dunga,midfielder,34.6,177,Brazil,BRA,1,Júbilo Iwata,JPN,0,69.756305,Ijuí,-28.387777777778,-53.915,3,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-62722,Q529207,Ronaldo,forward,21.7,183,Brazil,BRA,1,Inter Milan,ITA,0,77.579561,Itaguaí,-22.851944444444,-43.775,4,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-74261,Q483577,Rivaldo,midfielder,26.1,186,Brazil,BRA,1,Fc Barcelona,ESP,0,71.529236,Recife,-8.0538888888889,-34.880833333333,2,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-52008,Q215952,Emerson,midfielder,22.2,184,Brazil,BRA,1,,,,61.118059,Pelotas,-31.771944444444,-52.342777777778,2,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-70594,Q2469877,Carlos Germano,goal keeper,27.8,192,Brazil,BRA,1,Club de Regatas Vasco da Gama,BRA,1,47.935654,Domingos Martins,-20.362777777778,-40.658888888889,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-63053,Q2334475,Zé Carlos,defender,29.6,171,Brazil,BRA,1,São Paulo FC,BRA,1,52.532425,Presidente Bernardes,-22.006111111111,-51.553055555556,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-93839,Q548880,Gonçalves,defender,32.3,178,Brazil,BRA,1,Botafogo F.R.,BRA,1,48.850157,Rio de Janeiro,-22.91111111111111,-43.205555555555556,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-99966,Q218098,André Cruz,defender,29.7,182,Brazil,BRA,1,AC Milan,ITA,0,54.126483,Piracicaba,-22.725165,-47.6493269,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-39545,Q57167,Zé Roberto,midfielder,23.9,172,Brazil,BRA,1,Real Madrid Club de Fútbol,ESP,0,64.656601,São Paulo,-23.550394444444,-46.633947222222,2,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-64142,Q555339,Doriva,midfielder,26.0,173,Brazil,BRA,1,FC Porto,PRT,0,50.186916,Nhandeara,-20.693888888889,-50.037777777778,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-72471,Q46741,Leonardo,midfielder,28.8,178,Brazil,BRA,1,AC Milan,ITA,0,65.605622,Niterói,-22.883333333333,-43.103611111111,2,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-79146,Q311641,Denílson,midfielder,20.8,177,Brazil,BRA,1,São Paulo FC,BRA,1,58.864662,Diadema,-23.685833333333,-46.622777777778,2,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-68671,Q204825,Bebeto,forward,34.3,174,Brazil,BRA,1,Botafogo F.R.,BRA,1,70.369724,Salvador,-12.983055555555556,-38.492777777777775,3,1
WC-1998,1998,jfjelstul,Brazil,BRA,P-24526,Q445541,Edmundo,forward,27.2,177,Brazil,BRA,1,ACF Fiorentina,ITA,0,59.36944,Niterói,-22.883333333333,-43.103611111111,1,0
WC-1998,1998,jfjelstul,Brazil,BRA,P-02795,Q188544,Dida,goal keeper,24.7,196,Brazil,BRA,1,,,,67.028956,Irará,-12.05,-38.766944444444,3,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-39700,Q2312981,Zdravko Zdravkov,goal keeper,27.7,186,Bulgaria,BGR,1,İstanbulspor A.Ş.,TUR,0,47.813271,Sofia,42.697886,23.321726,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-14982,Q373985,Radostin Kishishev,defender,23.9,178,Bulgaria,BGR,1,Bursaspor,TUR,0,44.305497,Burgas,42.502965,27.470179,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-47670,Q448678,Trifon Ivanov,defender,32.9,181,Bulgaria,BGR,1,FK Austria Wien,AUT,0,62.118027,Veliko Tarnovo,43.078652,25.628291,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-84375,Q2423196,Ivaylo Petkov,defender,22.2,186,Bulgaria,BGR,1,PFC Litex Lovech,BGR,1,43.042873,Dolni Dabnik,43.408945,24.44024,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-99271,Q2550318,Ivaylo Yordanov,midfielder,30.1,180,Bulgaria,BGR,1,Sporting CP,PRT,0,49.12944,Samokov,42.337139,23.555411,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-56496,Q703696,Zlatko Yankov,midfielder,32.0,184,Bulgaria,BGR,1,Beşiktaş J.K. (Football),TUR,0,55.675072,Burgas,42.502965,27.470179,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-23633,Q342411,Emil Kostadinov,forward,30.8,177,Bulgaria,BGR,1,PFC CSKA Sofia,BGR,1,60.355795,Sofia,42.697886,23.321726,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-81648,Q187125,Hristo Stoichkov,forward,32.3,178,Bulgaria,BGR,1,Fc Barcelona,ESP,0,70.961343,Plovdiv,42.142086,24.741454,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-99418,Q322073,Lyuboslav Penev,forward,31.8,188,Bulgaria,BGR,1,SD Compostela,ESP,0,57.400435,Dobrich,43.562212,27.83189,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-22562,Q313380,Krasimir Balakov,midfielder,32.2,176,Bulgaria,BGR,1,VfB Stuttgart,DEU,0,60.887687,Veliko Tarnovo,43.078652,25.628291,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-57696,Q2537426,Ilian Iliev,midfielder,29.9,173,Bulgaria,BGR,1,AEK Athens F.C.,GRC,0,,Varna,43.211375,27.91108,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-94024,Q532393,Borislav Mihaylov,goal keeper,35.3,186,Bulgaria,BGR,1,PFC Slavia Sofia,BGR,1,51.574629,Sofia,42.697886,23.321726,3,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-11736,Q629597,Gosho Ginchev,defender,28.5,180,Bulgaria,BGR,1,Antalyaspor Kulübü,TUR,0,44.074443,Stara Zagora,42.425668,25.634595,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-28549,Q819582,Marian Hristov,midfielder,24.9,192,Bulgaria,BGR,1,1. FC Kaiserslautern,DEU,0,44.536264,Botevgrad,42.907278,23.793661,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-01256,Q347757,Adalbert Zafirov,defender,28.7,185,Bulgaria,BGR,1,Arminia Bielefeld,DEU,0,43.508124,Sofia,42.697886,23.321726,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-16713,Q2626501,Anatoli Nankov,midfielder,28.9,175,Bulgaria,BGR,1,FC Lokomotiv 1929 Sofia,BGR,1,,Oresh,43.5773,25.243578,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-05818,Q932974,Stoycho Stoilov,midfielder,26.7,182,Bulgaria,BGR,1,PFC Litex Lovech,BGR,1,42.047113,Blagoevgrad,42.011944444444445,23.08972222222222,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-40793,Q465253,Daniel Borimirov,midfielder,28.4,187,Bulgaria,BGR,1,TSV 1860 München,DEU,0,50.141294,Vidin,43.98869,22.874058,2,1
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-41316,Q2626592,Georgi Bachev,forward,21.1,176,Bulgaria,BGR,1,PFC Slavia Sofia,BGR,1,39.236897,Blagoevgrad,42.011944444444445,23.08972222222222,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-67598,Q593740,Georgi Ivanov,forward,21.9,185,Bulgaria,BGR,1,PFC Levski Sofia,BGR,1,39.831575,Plovdiv,42.142086,24.741454,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-26718,Q2425562,Rosen Kirilov,defender,25.4,183,Bulgaria,BGR,1,PFC Litex Lovech,BGR,1,42.390052,Vidin,43.98869,22.874058,1,0
WC-1998,1998,jfjelstul,Bulgaria,BGR,P-25506,Q2626803,Milen Petkov,midfielder,24.4,178,Bulgaria,BGR,1,PFC CSKA Sofia,BGR,1,,General Toshevo,43.700309,28.036558,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-93402,Q460521,Jacques Songo'o,goal keeper,34.2,182,Cameroon,CMR,1,Deportivo de La Coruña,ESP,0,55.545184,Sackbayémé,4.0333,10.5667,4,1
WC-1998,1998,jfjelstul,Cameroon,CMR,P-97878,Q1361303,Joseph Elanga,midfielder,19.1,181,Cameroon,CMR,1,Canon Yaoundé,CMR,1,43.327469,Yaoundé,3.8577777777778,11.518055555556,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-67168,Q343950,Pierre Womé,defender,19.2,181,Cameroon,CMR,1,Lucchese 1905,ITA,0,50.85348,Douala,4.05,9.7,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-98173,Q215533,Rigobert Song,defender,21.9,185,Cameroon,CMR,1,FC Metz,FRA,0,57.07927,Nkenglicock,3.768567057356211,11.210104736396207,4,1
WC-1998,1998,jfjelstul,Cameroon,CMR,P-07520,Q508665,Raymond Kalla,defender,23.1,190,Cameroon,CMR,1,Panachaiki F.C.,GRC,0,45.871713,Douala,4.05,9.7,3,1
WC-1998,1998,jfjelstul,Cameroon,CMR,P-53197,Q2449599,Pierre Njanka,defender,23.2,181,Cameroon,CMR,1,Olympic Mvolyé,CMR,1,47.060118,Douala,4.05,9.7,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-77989,Q703939,François Omam-Biyik,forward,32.1,184,Cameroon,CMR,1,U.C. Sampdoria,ITA,0,55.128602,Sackbayémé,4.0333,10.5667,3,1
WC-1998,1998,jfjelstul,Cameroon,CMR,P-06511,Q689228,Didier Angibeaud,midfielder,23.7,183,Cameroon,CMR,1,OGC Nice,FRA,0,42.547942,Douala,4.05,9.7,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-63012,Q941812,Alphonse Tchami,forward,26.7,183,Cameroon,CMR,1,Hertha BSC,DEU,0,46.72171,Douala,4.05,9.7,2,1
WC-1998,1998,jfjelstul,Cameroon,CMR,P-18804,Q981355,Patrick M'Boma,forward,27.6,185,Cameroon,CMR,1,,,,61.092679,Douala,4.05,9.7,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-61703,Q1255625,Samuel Eto'o,forward,17.3,180,Cameroon,CMR,1,Real Madrid Club de Fútbol,ESP,0,67.932532,Douala,4.05,9.7,4,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-38724,Q314755,Lauren,defender,21.4,180,Cameroon,CMR,1,Levante UD,ESP,0,56.769468,Londji I,3.0830555555555557,9.973611111111111,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-35138,Q949841,Patrice Abanda,defender,19.9,188,Cameroon,CMR,1,Tonnerre Yaoundé,CMR,1,44.875143,Yaoundé,3.8577777777778,11.518055555556,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-33623,Q768327,Augustine Simo,midfielder,19.7,177,Cameroon,CMR,1,AS Saint-Étienne,FRA,0,,Bangangté,5.25,10.8333,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-78387,Q426349,Joseph N'Do,midfielder,22.1,178,Cameroon,CMR,1,Coton Sport FC de Garoua,CMR,1,51.54568,Yaoundé,3.8577777777778,11.518055555556,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-44460,Q2435339,William Andem,goal keeper,30.0,186,Cameroon,CMR,1,Esporte Clube Bahia,BRA,0,,Douala,4.05,9.7,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-07577,Q166666,Michel Pensée,defender,25.0,192,Cameroon,CMR,1,Seongnam Football Club,KOR,0,54.880538,Yaoundé,3.8577777777778,11.518055555556,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-45873,Q586460,Samuel Ipoua,forward,25.3,183,Cameroon,CMR,1,SK Rapid Wien,AUT,0,,Douala,4.05,9.7,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-87968,Q1893141,Marcel Mahouvé,midfielder,25.4,179,Cameroon,CMR,1,Montpellier Hérault Sport Club,FRA,0,,Douala,4.05,9.7,1,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-84152,Q371437,Salomon Olembé,midfielder,17.5,171,Cameroon,CMR,1,Football Club Nantes,FRA,0,45.293397,Yaoundé,3.8577777777778,11.518055555556,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-14458,Q370327,Joseph-Désiré Job,forward,20.5,178,France,FRA,0,Olympique Lyonnais,FRA,0,46.407306,Vénissieux,45.696944444444,4.8858333333333,2,0
WC-1998,1998,jfjelstul,Cameroon,CMR,P-41783,Q2554201,Alioum Boukar,goal keeper,26.4,183,Cameroon,CMR,1,Samsunspor,TUR,0,45.905017,Yaoundé,3.8577777777778,11.518055555556,2,0
WC-1998,1998,jfjelstul,Chile,CHL,P-26025,Q2463272,Nelson Tapia,goal keeper,31.7,183,Chile,CHL,1,Club Deportivo Universidad Católica,CHL,1,48.490843,Molina City,-35.113055555556,-71.305555555556,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-85132,Q2435591,Cristián Castañeda,defender,29.7,175,Chile,CHL,1,Club Universidad de Chile,CHL,1,43.048606,San Vicente de Tagua Tagua,-34.43859,-71.07751,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-80753,Q2436039,Ronald Fuentes,defender,29.0,175,Chile,CHL,1,Club Universidad de Chile,CHL,1,42.651621,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-79494,Q669321,Francisco Rojas,defender,23.9,167,Chile,CHL,1,Club Social y Deportivo Colo Colo,CHL,1,39.859215,La Serena,-29.9027,-71.252,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-08453,Q933450,Javier Margas,defender,29.1,187,Chile,CHL,1,Club Deportivo Universidad Católica,CHL,1,44.134465,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-49850,Q2602528,Pedro Reyes,defender,25.6,184,Chile,CHL,1,Club Social y Deportivo Colo Colo,CHL,1,44.202927,Antofagasta,-23.64638888888889,-70.39805555555556,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-91710,Q2327284,Nelson Parraguez,midfielder,27.2,183,Chile,CHL,1,Club Deportivo Universidad Católica,CHL,1,43.576572,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-43934,Q2603260,Clarence Acuña,midfielder,23.3,174,Chile,CHL,1,Club Universidad de Chile,CHL,1,44.048444,Rancagua,-34.165388888889,-70.739805555556,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-82614,Q192035,Iván Zamorano,forward,31.4,178,Chile,CHL,1,,,,67.093641,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-85178,Q1341599,José Luis Sierra,midfielder,29.5,181,Chile,CHL,1,Club Social y Deportivo Colo Colo,CHL,1,48.216484,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-39251,Q295438,Marcelo Salas,forward,23.5,173,Chile,CHL,1,Club Atlético River Plate,ARG,0,61.556013,Temuco,-38.7399,-72.5901,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-61561,Q972217,Marcelo Ramírez,goal keeper,33.0,185,Chile,CHL,1,Club Social y Deportivo Colo Colo,CHL,1,45.263032,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-15650,Q1368816,Manuel Neira,forward,20.7,175,Chile,CHL,1,Club Social y Deportivo Colo Colo,CHL,1,41.093599,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-30572,Q2732131,Miguel Ramírez,defender,28.0,175,Chile,CHL,1,Club Deportivo Universidad Católica,CHL,1,45.071286,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-16244,Q2535032,Moisés Villarroel,defender,22.3,172,Chile,CHL,1,Santiago Wanderers,CHL,1,37.860256,Viña del Mar,-33.0245,-71.5518,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-84458,Q656129,Mauricio Aros,defender,22.3,178,Chile,CHL,1,Club Universidad de Chile,CHL,1,44.248237,Punta Arenas,-53.1625,-70.90805555555555,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-56057,Q1358544,Marcelo Vega,midfielder,26.8,175,Chile,CHL,1,Red Bull New York,USA,0,40.15779,Copiapó,-27.3665,-70.3323,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-51514,Q2625329,Luis Musrri,midfielder,28.5,173,Chile,CHL,1,Club Universidad de Chile,CHL,1,43.36646,Santiago Metropolitan Region,-33.437777777778,-70.650277777778,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-76038,Q659059,Fernando Cornejo,midfielder,29.4,170,Chile,CHL,1,Club Deportivo Universidad Católica,CHL,1,41.135861,Quinta de Tilcoco,-34.354558,-70.964016,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-14852,Q2454389,Fabián Estay,midfielder,29.7,173,Chile,CHL,1,Deportivo Toluca F.C.,MEX,0,46.856361,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-20330,Q672081,Rodrigo Barrera,forward,28.2,170,Chile,CHL,1,Club Universidad de Chile,CHL,1,42.792252,Santiago,-33.4375,-70.65,1,0
WC-1998,1998,jfjelstul,Chile,CHL,P-74519,Q2436056,Carlos Tejas,goal keeper,23.7,180,Chile,CHL,1,Coquimbo Unido,CHL,1,41.575807,Iquique,-20.2141,-70.1524,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-24621,Q293267,Óscar Córdoba,goal keeper,28.3,185,Colombia,COL,1,Boca Juniors,ARG,0,53.377858,Cali,3.44,-76.519722222222,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-09175,Q231348,Iván Córdoba,defender,21.8,173,Colombia,COL,1,Atlético Nacional,COL,1,60.346785,Rio negro,6.1533333333333,-75.374166666667,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-00848,Q80772,Ever Palacios,defender,29.4,186,Colombia,COL,1,Deportivo Cali,COL,1,53.668275,Cali,3.44,-76.519722222222,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-21571,Q922195,José Santa,defender,27.6,175,Colombia,COL,1,Atlético Nacional,COL,1,41.737615,Medellín,6.250200154878975,-75.56758450069736,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-71020,Q2583266,Jorge Bermúdez,defender,27.0,187,Colombia,COL,1,Boca Juniors,ARG,0,46.96147,Armenia,4.5388888888889,-75.6725,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-80178,Q2383612,Mauricio Serna,midfielder,30.4,168,Colombia,COL,1,Boca Juniors,ARG,0,46.925476,Medellín,6.250200154878975,-75.56758450069736,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-23692,Q2287325,Antony de Ávila,forward,35.5,160,Colombia,COL,1,Barcelona S.C.,ECU,0,48.33782,Santa Marta,11.236111111111,-74.201666666667,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-19743,Q2452996,John Harold Lozano,midfielder,26.2,192,Colombia,COL,1,Real Valladolid,ESP,0,42.776787,Cali,3.44,-76.519722222222,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-55994,Q365208,Adolfo Valencia,forward,30.3,182,Colombia,COL,1,A.C. Reggiana 1919,ITA,0,54.193478,Buenaventura,3.8772222222222,-77.026666666667,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-49600,Q204089,Carlos Valderrama,midfielder,36.8,177,Colombia,COL,1,Miami Fusion,USA,0,68.692334,Santa Marta,11.236111111111,-74.201666666667,3,1
WC-1998,1998,jfjelstul,Colombia,COL,P-10444,Q361409,Faustino Asprilla,forward,28.6,176,Colombia,COL,1,Newcastle United Football Club,GBR,0,60.603209,Tuluá,4.0847222222222,-76.198611111111,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-18252,Q713648,Miguel Calero,goal keeper,27.2,189,Colombia,COL,1,Atlético Nacional,COL,1,48.437302,Ginebra,3.7244444444444,-76.267222222222,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-13552,Q2603662,Wílmer Cabrera,defender,30.7,178,Colombia,COL,1,Club Atlético Independiente,ARG,0,43.890812,Barranquilla,10.983333333333333,-74.80194444444444,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-77800,Q1341874,Jorge Bolaño,midfielder,21.1,168,Colombia,COL,1,Junior de Barranquilla,COL,1,51.950189,Santa Marta,11.236111111111,-74.201666666667,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-76247,Q441769,Víctor Aristizábal,forward,26.5,175,Colombia,COL,1,São Paulo FC,BRA,0,52.293873,Medellín,6.250200154878975,-75.56758450069736,2,1
WC-1998,1998,jfjelstul,Colombia,COL,P-75570,Q2428125,Luis Antonio Moreno,defender,27.5,176,Colombia,COL,1,Deportes Tolima,COL,1,,Jamundí,3.2608333333333,-76.539444444444,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-00522,Q2428101,Andrés Estrada,midfielder,30.6,174,Colombia,COL,1,Atlético Nacional,COL,1,43.021465,Cali,3.44,-76.519722222222,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-51932,Q2326151,John Wilmar Pérez,midfielder,28.4,169,Colombia,COL,1,Deportivo Cali,COL,1,42.222868,Medellín,6.250200154878975,-75.56758450069736,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-69504,Q225837,Freddy Rincón,midfielder,31.8,188,Colombia,COL,1,S.C. Corinthians Paulista,BRA,0,58.655923,Buenaventura,3.8772222222222,-77.026666666667,3,1
WC-1998,1998,jfjelstul,Colombia,COL,P-30514,Q80937,Hámilton Ricard,forward,24.4,184,Colombia,COL,1,Middlesbrough F.C.,GBR,0,48.342522,Quibdó,5.692277,-76.658192,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-64415,Q677767,Léider Preciado,forward,21.3,180,Colombia,COL,1,Independiente Santa Fe,COL,1,40.377008,Tumaco,1.8066666666667,-78.764722222222,1,0
WC-1998,1998,jfjelstul,Colombia,COL,P-02080,Q352215,Faryd Mondragón,goal keeper,27.0,191,Colombia,COL,1,Club Atlético Independiente,ARG,0,59.259433,Cali,3.44,-76.519722222222,3,1
WC-1998,1998,jfjelstul,Croatia,HRV,P-52310,Q471594,Dražen Ladić,goal keeper,35.4,185,Croatia,HRV,1,GNK Dinamo Zagreb,HRV,1,56.248756,Čakovec,46.383333333333,16.433333333333,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-43142,Q526209,Petar Krpan,forward,23.9,178,Croatia,HRV,1,NK Osijek,HRV,1,44.395913,Osijek,45.560277777778,18.670277777778,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-31857,Q375758,Anthony Šerić,defender,19.4,181,Australia,AUS,0,HNK Hajduk Split,HRV,1,48.321294,Sydney,-33.867777777777775,151.21,3,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-98512,Q515039,Igor Štimac,defender,30.8,188,Croatia,HRV,1,Derby County F.C.,GBR,0,56.020037,Metković,43.05,17.65,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-44332,Q1140209,Goran Jurić,defender,35.3,178,Bosnia and Herzegovina,BIH,0,GNK Dinamo Zagreb,HRV,1,59.520021,Mostar,43.34361111111111,17.8075,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-85355,Q489107,Slaven Bilić,defender,29.7,189,Croatia,HRV,1,Everton F.C.,GBR,0,62.219836,Split,43.51,16.44,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-21803,Q435522,Aljoša Asanović,midfielder,32.5,185,Croatia,HRV,1,SSC Napoli,ITA,0,59.501247,Split,43.51,16.44,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-62861,Q298190,Robert Prosinečki,midfielder,29.4,182,Germany,DEU,0,GNK Dinamo Zagreb,HRV,1,64.940161,Villingen-Schwenningen,48.063152,8.4929618,3,1
WC-1998,1998,jfjelstul,Croatia,HRV,P-58374,Q189217,Davor Šuker,forward,30.4,181,Croatia,HRV,1,Real Madrid Club de Fútbol,ESP,0,69.352371,Osijek,45.560277777778,18.670277777778,3,1
WC-1998,1998,jfjelstul,Croatia,HRV,P-05779,Q231468,Zvonimir Boban,midfielder,29.7,183,Croatia,HRV,1,AC Milan,ITA,0,65.105709,Imotski,43.45,17.216666666667,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-18926,Q2712083,Silvio Marić,midfielder,23.2,178,Croatia,HRV,1,GNK Dinamo Zagreb,HRV,1,45.140403,Zagreb,45.81305555555556,15.977222222222222,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-96358,Q2538118,Marjan Mrmić,goal keeper,33.1,180,Croatia,HRV,1,Beşiktaş J.K. (Football),TUR,0,51.694008,Sisak,45.48722222222222,16.37611111111111,1,0
WC-1998,1998,jfjelstul,Croatia,HRV,P-75377,Q350452,Mario Stanić,midfielder,26.2,187,Bosnia and Herzegovina,BIH,0,Parma Calcio 1913,ITA,0,55.439649,Sarajevo,43.85638888888889,18.413055555555555,2,0
