tournament_id,year,team_name,team_code,player_id,family_name,birth_country,birth_iso3,born_in_country
WC-1966,1966,Spain,ESP,P-93882,Betancort,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-45285,Reina,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-82150,Rivilla,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-59058,Reija,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-03159,Olivella,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-08045,Gallego,,,
WC-1966,1966,Spain,ESP,P-58423,Pirri,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-53638,Fusté,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-15268,Peiró,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-03894,Adelardo,Spain,ESP,1
WC-1966,1966,Spain,ESP,P-34577,Lapetra,Spain,ESP,1
WC-1966,1966,Switzerland,CHE,P-70926,Elsener,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-71588,Allemann,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-93161,Armbruster,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-20138,Bäni,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-81281,Brodmann,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-52416,Dürr,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-48137,Führer,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-57315,Gottardi,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-55057,Grobéty,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-20997,Hosp,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-73866,Kuhn,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-11454,Eichmann,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-53124,Künzli,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-69289,Leimgruber,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-70292,Odermatt,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-42555,Quentin,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-00836,Schindelholz,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-99095,Schneiter,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-01529,Stierli,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-95816,Tacchella,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-98546,Vuilleumier,Switzerland,CHE,1
WC-1966,1966,Switzerland,CHE,P-95773,Prosperi,Switzerland,CHE,1
WC-1966,1966,Uruguay,URY,P-53140,Mazurkiewicz,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-11119,Troche,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-41231,Manicera,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-34358,Forlán,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-41691,Gonçalves,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-30744,Caetano,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-82186,Cortés,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-63431,Urruzmendi,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-15857,Sasía,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-47892,Rocha,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-04270,Pérez,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-83945,Sosa,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-18360,Díaz,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-36059,Álvarez,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-63224,Ubiña,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-89353,Álvarez,Argentina,ARG,0
WC-1966,1966,Uruguay,URY,P-03368,Salvá,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-22700,Viera,Brazil,BRA,0
WC-1966,1966,Uruguay,URY,P-77314,Silva,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-98414,Ramos,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-99710,Espárrago,Uruguay,URY,1
WC-1966,1966,Uruguay,URY,P-61834,Taibo,Uruguay,URY,1
WC-1966,1966,West Germany,DEU,P-35661,Tilkowski,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-28162,Höttges,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-93072,Schnellinger,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-72864,Beckenbauer,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-77426,Schulz,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-11099,Weber,Poland,POL,0
WC-1966,1966,West Germany,DEU,P-12917,Brülls,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-12272,Haller,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-64138,Seeler,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-86276,Held,Czechia,CZE,0
WC-1966,1966,West Germany,DEU,P-32446,Emmerich,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-60896,Overath,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-05324,Hornig,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-19519,Lutz,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-83141,Patzke,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-86015,Lorenz,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-55399,Paul,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-50033,Sieloff,Russia,RUS,0
WC-1966,1966,West Germany,DEU,P-71648,Krämer,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-48733,Grabowski,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-85955,Bernard,Germany,DEU,1
WC-1966,1966,West Germany,DEU,P-14080,Maier,Germany,DEU,1
WC-1970,1970,Belgium,BEL,P-92631,Piot,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-23037,Heylens,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-98745,Thissen,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-23879,Dewalque,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-77985,Jeck,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-74479,Dockx,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-67478,Semmeling,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-47829,Van Moer,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-89771,Devrindt,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-94646,Van Himst,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-67309,Puis,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-69901,Trappeniers,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-47589,Beurlet,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-43522,Martens,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-43168,Vandendaele,France,FRA,0
WC-1970,1970,Belgium,BEL,P-42364,Polleunis,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-13390,Verheyen,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-59854,Lambert,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-69323,Carteus,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-69996,Peeters,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-77729,Janssens,Belgium,BEL,1
WC-1970,1970,Belgium,BEL,P-62963,Duquesne,Belgium,BEL,1
WC-1970,1970,Brazil,BRA,P-39749,Félix,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-59934,Brito,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-02965,Piazza,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-25829,Alberto,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-14923,Clodoaldo,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-15663,Antônio,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-77430,Jairzinho,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-04354,Gérson,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-53202,Tostão,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-38906,Pelé,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-85778,Rivellino,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-47010,Ado,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-97113,Roberto,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-87388,Baldocchi,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-17395,Fontana,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-27277,Everaldo,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-34222,Joel,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-65181,Caju,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-49805,Edu,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-03810,Dario,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-72683,Zé Maria,Brazil,BRA,1
WC-1970,1970,Brazil,BRA,P-06015,Leão,Brazil,BRA,1
WC-1970,1970,Bulgaria,BGR,P-66734,Simeonov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-53019,Shalamanov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-19802,Dimitrov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-30493,Aladzhov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-92893,Davidov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-59856,Penev,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-02372,Popov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-63835,Bonev,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-26899,Zhekov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-22594,Yakimov,North Macedonia,MKD,0
WC-1970,1970,Bulgaria,BGR,P-06520,Dermendzhiev,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-47776,Gaydarski,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-18674,Yordanov,,,
WC-1970,1970,Bulgaria,BGR,P-01172,Zhechev,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-66746,Gaganelov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-45469,Nikodimov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-15241,Kolev,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-28376,Marashliev,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-72803,Asparuhov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-27243,Mitkov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-99127,Grigorov,Bulgaria,BGR,1
WC-1970,1970,Bulgaria,BGR,P-92968,Kamenski,Bulgaria,BGR,1
WC-1970,1970,Czechoslovakia,CSK,P-15216,Viktor,Czechia,CZE,1
WC-1970,1970,Czechoslovakia,CSK,P-49133,Dobiaš,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-95896,Migas,Czechoslovakia,,
WC-1970,1970,Czechoslovakia,CSK,P-22118,Hagara,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-88857,Horváth,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-25708,Kvašňák,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-37315,Veselý,Czech Republic,CZE,1
WC-1970,1970,Czechoslovakia,CSK,P-61272,Petráš,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-43628,Kuna,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-34289,Adamec,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-31552,Jokl,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-99091,Pivarník,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-21149,Flešár,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-04640,Hrivnák,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-43520,Zlocha,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-48978,Hrdlička,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-46923,Pollák,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-33536,Veselý,Czechia,CZE,1
WC-1970,1970,Czechoslovakia,CSK,P-94047,Jurkanin,Czech Republic,CZE,1
WC-1970,1970,Czechoslovakia,CSK,P-06647,Albrecht,Czechoslovakia,,
WC-1970,1970,Czechoslovakia,CSK,P-90487,Čapkovič,Slovakia,SVK,1
WC-1970,1970,Czechoslovakia,CSK,P-17536,Vencel,Romania,ROU,0
WC-1970,1970,El Salvador,SLV,P-08268,Magaña,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-00086,Rivas,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-60582,Mariona,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-54377,Cortés,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-33258,Osorio,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-02166,Quintanilla,,,
WC-1970,1970,El Salvador,SLV,P-83098,Rodríguez,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-16270,Vásquez,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-49544,Martínez,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-10096,Cabezas,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-24464,Aparicio,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-58367,Monge,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-04639,Pineda,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-98965,Manzano,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-70115,Cabrera,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-86181,Sarmeno,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-65859,Portillo,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-87801,Castro,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-55432,Méndez,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-10061,Fernández,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-28429,Acevedo,El Salvador,SLV,1
WC-1970,1970,El Salvador,SLV,P-56225,Villalta,El Salvador,SLV,1
WC-1970,1970,England,ENG,P-74455,Banks,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-79568,Newton,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-40921,Cooper,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-62668,Mullery,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-49952,Labone,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-52816,Moore,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-88728,Lee,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-22841,Ball,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-08601,Charlton,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-34802,Hurst,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-34233,Peters,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-25979,Bonetti,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-43486,Stepney,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-22176,Wright,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-34887,Stiles,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-63494,Hughes,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-43761,Charlton,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-70457,Hunter,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-77223,Bell,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-11917,Osgood,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-52978,Clarke,United Kingdom,GBR,1
WC-1970,1970,England,ENG,P-27328,Astle,United Kingdom,GBR,1
WC-1970,1970,Israel,ISR,P-09393,Vissoker,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-08449,Bar,Germany,DEU,0
WC-1970,1970,Israel,ISR,P-92635,Bello,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-87631,Primo,Bulgaria,BGR,0
WC-1970,1970,Israel,ISR,P-78005,Rosen,Germany,DEU,0
WC-1970,1970,Israel,ISR,P-94998,Rosenthal,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-95383,Shum,Moldova,MDA,0
WC-1970,1970,Israel,ISR,P-62232,Spiegel,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-95869,Feigenbaum,Austria,AUT,0
WC-1970,1970,Israel,ISR,P-77834,Spiegler,Russia,RUS,0
WC-1970,1970,Israel,ISR,P-22729,Borba,Italy,ITA,0
WC-1970,1970,Israel,ISR,P-10922,Schwager,Poland,POL,0
WC-1970,1970,Israel,ISR,P-14437,Chazom,Iraq,IRQ,0
WC-1970,1970,Israel,ISR,P-37385,Shmulevich-Rom,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-86314,Talbi,Bulgaria,BGR,0
WC-1970,1970,Israel,ISR,P-60216,Vollach,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-75509,Ben Rimoz,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-43630,Romano,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-91215,Shuruk,British Empire,,
WC-1970,1970,Israel,ISR,P-39275,Karako,Israel,ISR,1
WC-1970,1970,Israel,ISR,P-18748,Hameiri,Palestine,,
WC-1970,1970,Israel,ISR,P-66373,Nossovsky,Israel,ISR,1
WC-1970,1970,Italy,ITA,P-73673,Albertosi,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-42540,Burgnich,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-68170,Facchetti,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-56668,Poletti,,,
WC-1970,1970,Italy,ITA,P-53189,Cera,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-28851,Ferrante,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-77413,Niccolai,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-45085,Rosato,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-03206,Puia,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-72033,Bertini,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-00119,Riva,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-48831,Zoff,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-67671,Domenghini,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-62214,Rivera,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-91195,Mazzola,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-77530,De Sisti,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-68967,Vieri,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-68792,Juliano,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-86117,Gori,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-92154,Boninsegna,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-05329,Furino,Italy,ITA,1
WC-1970,1970,Italy,ITA,P-63857,Prati,Italy,ITA,1
WC-1970,1970,Mexico,MEX,P-66980,Calderón,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-80210,Alejandrez,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-64553,Peña,,,
WC-1970,1970,Mexico,MEX,P-36154,Montes,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-42664,Pérez,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-69898,Hernández,,,
WC-1970,1970,Mexico,MEX,P-23385,Rivas,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-96873,Munguía,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-55734,Borja,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-56971,Salgado,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-91914,Padilla,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-62196,Mota,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-96177,Vantolrá,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-38555,Guzmán,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-85808,Pulido,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-05631,Díaz,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-13602,González,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-32657,Velarde,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-07812,Valdivia,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-64207,Basaguren,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-48001,Fragoso,Mexico,MEX,1
WC-1970,1970,Mexico,MEX,P-18898,Castrejón,Mexico,MEX,1
WC-1970,1970,Morocco,MAR,P-34408,Ben Kassou,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-93664,Lamrani,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-20578,Benkhrif,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-48556,Khanousi,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-99082,Slimani,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-93911,Mahroufi,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-45308,Ghandi,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-55928,Bamous,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-89897,Faras,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-37859,El Filali,Algeria,DZA,0
WC-1970,1970,Morocco,MAR,P-85379,Ghazouani,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-38795,Hazzaz,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-75161,Fadili,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-69368,Jarir,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-45711,Dahane,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-15207,Choukri,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-50217,Alaoui,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-98667,El Khiati,Morocco,MAR,1
WC-1970,1970,Morocco,MAR,P-99251,Ouaraghli,Morocco,MAR,1
WC-1970,1970,Peru,PER,P-15677,Rubiños,Peru,PER,1
WC-1970,1970,Peru,PER,P-30953,Campos,Peru,PER,1
WC-1970,1970,Peru,PER,P-38349,de la Torre,Peru,PER,1
WC-1970,1970,Peru,PER,P-76522,Chumpitaz,Peru,PER,1
WC-1970,1970,Peru,PER,P-80565,Fuentes,Peru,PER,1
WC-1970,1970,Peru,PER,P-39336,Mifflin,Peru,PER,1
WC-1970,1970,Peru,PER,P-19550,Challe,Peru,PER,1
WC-1970,1970,Peru,PER,P-64457,Baylón,Peru,PER,1
WC-1970,1970,Peru,PER,P-83669,León,Peru,PER,1
WC-1970,1970,Peru,PER,P-96979,Cubillas,Peru,PER,1
WC-1970,1970,Peru,PER,P-03607,Gallardo,Peru,PER,1
WC-1970,1970,Peru,PER,P-24515,Correa,Peru,PER,1
WC-1970,1970,Peru,PER,P-32760,González,Peru,PER,1
WC-1970,1970,Peru,PER,P-20506,Fernández,Peru,PER,1
WC-1970,1970,Peru,PER,P-38889,González,Peru,PER,1
WC-1970,1970,Peru,PER,P-53754,Salinas,Peru,PER,1
WC-1970,1970,Peru,PER,P-96893,Cruzado,Peru,PER,1
WC-1970,1970,Peru,PER,P-17992,del Castillo,Peru,PER,1
WC-1970,1970,Peru,PER,P-17652,Reyes,Peru,PER,1
WC-1970,1970,Peru,PER,P-49357,Sotil,Peru,PER,1
WC-1970,1970,Peru,PER,P-84160,Goyzueta,Peru,PER,1
WC-1970,1970,Peru,PER,P-51451,Ramírez,Peru,PER,1
WC-1970,1970,Romania,ROU,P-04931,Răducanu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-35798,Sătmăreanu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-53044,Lupescu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-61942,Mocanu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-98936,Dinu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-65622,Coe,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-02403,Dembrovschi,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-75663,Dobrin,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-51434,Dumitrache,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-41601,Nunweiller,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-09236,Lucescu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-52148,Ivăncescu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-37721,Deleanu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-03154,Gergely,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-26224,Dumitru,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-50489,Neagu,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-21011,Tătaru,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-76074,Tufan,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-80696,Domide,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-15758,Pescaru,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-26945,Adamache,Romania,ROU,1
WC-1970,1970,Romania,ROU,P-73129,Gornea,Romania,ROU,1
WC-1970,1970,Soviet Union,SUN,P-99794,Shmuts,Ukraine,UKR,1
WC-1970,1970,Soviet Union,SUN,P-79597,Kavazashvili,Georgia,GEO,1
WC-1970,1970,Soviet Union,SUN,P-76618,Afonin,Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-70748,Dzodzuashvili,Georgia,GEO,1
WC-1970,1970,Soviet Union,SUN,P-17002,Kaplichny,Ukraine,UKR,1
WC-1970,1970,Soviet Union,SUN,P-52906,Lovchev,Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-70408,Logofet,Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-90524,Khurtsilava,Georgia,GEO,1
WC-1970,1970,Soviet Union,SUN,P-28651,Shesternyov,Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-97724,Zykov,Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-33189,Asatiani,Georgia,GEO,1
WC-1970,1970,Soviet Union,SUN,P-79846,Kiselyov,Tsardom of Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-09317,Yashin,Russia,RUS,1
WC-1970,1970,Soviet Union,SUN,P-50044,Muntyan,Ukraine,UKR,1
WC-1970,1970,Soviet Union,SUN,P-60181,Serebryanikov,Ukraine,UKR,1
