year,player_id,team_code,birth_iso3,birth_fifa,born_in
1994,P-33377,IRL,GBR,GBR,0
1994,P-29644,ROU,ROU,ROU,1
1994,P-12625,ROU,ROU,ROU,1
1994,P-87995,ROU,ROU,ROU,1
1994,P-43639,ROU,ROU,ROU,1
1994,P-86528,ROU,ROU,ROU,1
1994,P-19537,ROU,ROU,ROU,1
1994,P-04888,ROU,ROU,ROU,1
1994,P-83265,ROU,ROU,ROU,1
1994,P-69340,ROU,ROU,ROU,1
1994,P-30739,ROU,ROU,ROU,1
1994,P-54322,ROU,ROU,ROU,1
1994,P-44978,ROU,ROU,ROU,1
1994,P-79864,ROU,ROU,ROU,1
1994,P-81047,ROU,ROU,ROU,1
1994,P-11979,ROU,ROU,ROU,1
1994,P-15773,ROU,ROU,ROU,1
1994,P-67833,ROU,ROU,ROU,1
1994,P-17898,ROU,ROU,ROU,1
1994,P-42028,ROU,ROU,ROU,1
1994,P-44448,ROU,ROU,ROU,1
1994,P-00266,ROU,ROU,ROU,1
1994,P-47501,ROU,ROU,ROU,1
1994,P-82210,RUS,RUS,RUS,1
1994,P-82492,RUS,,,0
1994,P-06372,RUS,,,0
1994,P-95639,RUS,RUS,RUS,1
1994,P-70700,RUS,UKR,UKR,0
1994,P-66957,RUS,UKR,UKR,0
1994,P-08785,RUS,UZB,UZB,0
1994,P-46886,RUS,RUS,RUS,1
1994,P-73354,RUS,RUS,RUS,1
1994,P-48249,RUS,EST,EST,0
1994,P-76498,RUS,RUS,RUS,1
1994,P-01806,RUS,GEO,GEO,0
1994,P-99207,RUS,RUS,RUS,1
1994,P-88486,RUS,,,0
1994,P-42532,RUS,RUS,RUS,1
1994,P-54805,RUS,RUS,RUS,1
1994,P-65049,RUS,UKR,UKR,0
1994,P-83394,RUS,UKR,UKR,0
1994,P-76220,RUS,RUS,RUS,1
1994,P-93191,RUS,RUS,RUS,1
1994,P-69635,RUS,RUS,RUS,1
1994,P-46493,RUS,UKR,UKR,0
1994,P-12996,SAU,SAU,SAU,1
1994,P-60332,SAU,SAU,SAU,1
1994,P-44462,SAU,SAU,SAU,1
1994,P-50171,SAU,SAU,SAU,1
1994,P-51472,SAU,SAU,SAU,1
1994,P-21550,SAU,SAU,SAU,1
1994,P-39267,SAU,SAU,SAU,1
1994,P-23379,SAU,SAU,SAU,1
1994,P-03048,SAU,SAU,SAU,1
1994,P-41428,SAU,SAU,SAU,1
1994,P-89920,SAU,SAU,SAU,1
1994,P-88041,SAU,SAU,SAU,1
1994,P-29132,SAU,SAU,SAU,1
1994,P-78753,SAU,SAU,SAU,1
1994,P-77098,SAU,SAU,SAU,1
1994,P-75079,SAU,SAU,SAU,1
1994,P-02755,SAU,SAU,SAU,1
1994,P-22789,SAU,SAU,SAU,1
1994,P-61224,SAU,SAU,SAU,1
1994,P-60814,SAU,SAU,SAU,1
1994,P-43829,SAU,SAU,SAU,1
1994,P-36914,SAU,SAU,SAU,1
1994,P-20285,KOR,KOR,KOR,1
1994,P-93017,KOR,KOR,KOR,1
1994,P-68563,KOR,KOR,KOR,1
1994,P-53258,KOR,KOR,KOR,1
1994,P-92215,KOR,KOR,KOR,1
1994,P-50333,KOR,KOR,KOR,1
1994,P-97902,KOR,KOR,KOR,1
1994,P-09742,KOR,KOR,KOR,1
1994,P-95664,KOR,KOR,KOR,1
1994,P-39863,KOR,KOR,KOR,1
1994,P-65525,KOR,KOR,KOR,1
1994,P-51868,KOR,KOR,KOR,1
1994,P-35590,KOR,KOR,KOR,1
1994,P-57959,KOR,KOR,KOR,1
1994,P-52179,KOR,KOR,KOR,1
1994,P-55350,KOR,KOR,KOR,1
1994,P-90303,KOR,KOR,KOR,1
1994,P-15222,KOR,KOR,KOR,1
1994,P-64379,KOR,KOR,KOR,1
1994,P-55097,KOR,KOR,KOR,1
1994,P-34573,KOR,KOR,KOR,1
1994,P-95122,KOR,KOR,KOR,1
1994,P-63214,ESP,ESP,ESP,1
1994,P-59647,ESP,ESP,ESP,1
1994,P-20256,ESP,ESP,ESP,1
1994,P-80697,ESP,ESP,ESP,1
1994,P-24945,ESP,ESP,ESP,1
1994,P-35246,ESP,ESP,ESP,1
1994,P-00619,ESP,ESP,ESP,1
1994,P-60964,ESP,ESP,ESP,1
1994,P-78385,ESP,ESP,ESP,1
1994,P-44411,ESP,ESP,ESP,1
1994,P-23403,ESP,ESP,ESP,1
1994,P-96053,ESP,ESP,ESP,1
1994,P-16059,ESP,ESP,ESP,1
1994,P-18572,ESP,ESP,ESP,1
1994,P-97666,ESP,ESP,ESP,1
1994,P-97482,ESP,ESP,ESP,1
1994,P-74638,ESP,ESP,ESP,1
1994,P-76590,ESP,ESP,ESP,1
1994,P-18314,ESP,ESP,ESP,1
1994,P-03307,ESP,ESP,ESP,1
1994,P-38878,ESP,ESP,ESP,1
1994,P-60604,ESP,ESP,ESP,1
1994,P-94051,SWE,SWE,SWE,1
1994,P-23360,SWE,SWE,SWE,1
1994,P-63774,SWE,SWE,SWE,1
1994,P-39860,SWE,SWE,SWE,1
1994,P-75066,SWE,SWE,SWE,1
1994,P-63692,SWE,SWE,SWE,1
1994,P-42895,SWE,SWE,SWE,1
1994,P-21234,SWE,SWE,SWE,1
1994,P-92339,SWE,SWE,SWE,1
1994,P-63429,SWE,SWE,SWE,1
1994,P-26281,SWE,SWE,SWE,1
1994,P-41130,SWE,SWE,SWE,1
1994,P-34801,SWE,SWE,SWE,1
1994,P-72332,SWE,SWE,SWE,1
1994,P-30568,SWE,SWE,SWE,1
1994,P-59805,SWE,SWE,SWE,1
1994,P-80132,SWE,SWE,SWE,1
1994,P-66178,SWE,SWE,SWE,1
1994,P-60371,SWE,SWE,SWE,1
1994,P-39634,SWE,SWE,SWE,1
1994,P-65081,SWE,SWE,SWE,1
1994,P-07902,SWE,SWE,SWE,1
1994,P-09954,CHE,CHE,CHE,1
1994,P-06183,CHE,CHE,CHE,1
1994,P-14226,CHE,CHE,CHE,1
1994,P-94830,CHE,CHE,CHE,1
1994,P-02900,CHE,CHE,CHE,1
1994,P-26437,CHE,CHE,CHE,1
1994,P-56818,CHE,CHE,CHE,1
1994,P-92672,CHE,FRA,FRA,0
1994,P-01678,CHE,CHE,CHE,1
1994,P-78318,CHE,CHE,CHE,1
1994,P-28977,CHE,CHE,CHE,1
1994,P-91107,CHE,CHE,CHE,1
1994,P-12283,CHE,CHE,CHE,1
1994,P-76790,CHE,ARG,ARG,0
1994,P-43247,CHE,CHE,CHE,1
1994,P-10499,CHE,CHE,CHE,1
1994,P-94720,CHE,CHE,CHE,1
1994,P-71232,CHE,CHE,CHE,1
1994,P-82747,CHE,CHE,CHE,1
1994,P-80695,CHE,CHE,CHE,1
1994,P-16251,CHE,CHE,CHE,1
1994,P-31551,CHE,CHE,CHE,1
1994,P-43736,USA,USA,USA,1
1994,P-76583,USA,USA,USA,1
1994,P-06020,USA,USA,USA,1
1994,P-17037,USA,USA,USA,1
1994,P-08863,USA,DEU,DEU,0
1994,P-14008,USA,USA,USA,1
1994,P-85613,USA,SLV,SLV,0
1994,P-96178,USA,NLD,NLD,0
1994,P-07720,USA,URY,URY,0
1994,P-69356,USA,ZAF,ZAF,0
1994,P-67232,USA,USA,USA,1
1994,P-83591,USA,USA,USA,1
1994,P-49258,USA,USA,USA,1
1994,P-77685,USA,GRC,GRC,0
1994,P-86464,USA,USA,USA,1
1994,P-09412,USA,USA,USA,1
1994,P-12470,USA,USA,USA,1
1994,P-76191,USA,USA,USA,1
1994,P-97459,USA,USA,USA,1
1994,P-82723,USA,USA,USA,1
1994,P-34393,USA,URY,URY,0
1994,P-79863,USA,USA,USA,1
1998,P-81085,ARG,ARG,ARG,1
1998,P-83403,ARG,ARG,ARG,1
1998,P-28816,ARG,ARG,ARG,1
1998,P-28597,ARG,ARG,ARG,1
1998,P-88203,ARG,ARG,ARG,1
1998,P-82949,ARG,ARG,ARG,1
1998,P-60203,ARG,ARG,ARG,1
1998,P-06370,ARG,ARG,ARG,1
1998,P-84542,ARG,ARG,ARG,1
1998,P-00065,ARG,ARG,ARG,1
1998,P-62209,ARG,ARG,ARG,1
1998,P-56385,ARG,ARG,ARG,1
1998,P-43717,ARG,ARG,ARG,1
1998,P-65019,ARG,ARG,ARG,1
1998,P-67181,ARG,ARG,ARG,1
1998,P-70099,ARG,ARG,ARG,1
1998,P-60052,ARG,ARG,ARG,1
1998,P-07031,ARG,ARG,ARG,1
1998,P-19888,ARG,ARG,ARG,1
1998,P-94002,ARG,ARG,ARG,1
1998,P-45030,ARG,ARG,ARG,1
1998,P-53716,ARG,ARG,ARG,1
1998,P-80487,AUT,AUT,AUT,1
1998,P-78149,AUT,AUT,AUT,1
1998,P-77198,AUT,AUT,AUT,1
1998,P-46006,AUT,AUT,AUT,1
1998,P-77565,AUT,AUT,AUT,1
1998,P-10661,AUT,AUT,AUT,1
1998,P-29966,AUT,AUT,AUT,1
1998,P-67358,AUT,AUT,AUT,1
1998,P-28521,AUT,HRV,HRV,0
1998,P-46897,AUT,AUT,AUT,1
1998,P-31537,AUT,AUT,AUT,1
1998,P-61823,AUT,AUT,AUT,1
1998,P-99116,AUT,AUT,AUT,1
1998,P-66639,AUT,AUT,AUT,1
1998,P-09345,AUT,AUT,AUT,1
1998,P-18786,AUT,AUT,AUT,1
1998,P-87315,AUT,AUT,AUT,1
1998,P-63420,AUT,AUT,AUT,1
1998,P-16938,AUT,AUT,AUT,1
1998,P-62915,AUT,AUT,AUT,1
1998,P-68074,AUT,AUT,AUT,1
1998,P-37008,AUT,AUT,AUT,1
1998,P-72937,BEL,BEL,BEL,1
1998,P-12959,BEL,BEL,BEL,1
1998,P-33618,BEL,BEL,BEL,1
1998,P-86884,BEL,BIH,BIH,0
1998,P-10129,BEL,BEL,BEL,1
1998,P-08623,BEL,BEL,BEL,1
1998,P-69659,BEL,BEL,BEL,1
1998,P-00109,BEL,BRA,BRA,0
1998,P-90633,BEL,COD,COD,0
1998,P-51869,BEL,BEL,BEL,1
1998,P-28883,BEL,BEL,BEL,1
1998,P-18623,BEL,BEL,BEL,1
1998,P-54160,BEL,BEL,BEL,1
1998,P-97414,BEL,BEL,BEL,1
1998,P-15154,BEL,BEL,BEL,1
1998,P-94736,BEL,BEL,BEL,1
1998,P-39573,BEL,BEL,BEL,1
1998,P-52358,BEL,BEL,BEL,1
1998,P-71601,BEL,BEL,BEL,1
1998,P-01706,BEL,BEL,BEL,1
1998,P-33197,BEL,BEL,BEL,1
1998,P-17071,BEL,BEL,BEL,1
1998,P-31850,BRA,BRA,BRA,1
1998,P-91718,BRA,BRA,BRA,1
1998,P-56505,BRA,BRA,BRA,1
1998,P-09547,BRA,BRA,BRA,1
1998,P-03658,BRA,BRA,BRA,1
1998,P-85176,BRA,BRA,BRA,1
1998,P-10812,BRA,BRA,BRA,1
1998,P-32466,BRA,BRA,BRA,1
1998,P-62722,BRA,BRA,BRA,1
1998,P-74261,BRA,BRA,BRA,1
1998,P-52008,BRA,BRA,BRA,1
1998,P-70594,BRA,BRA,BRA,1
1998,P-63053,BRA,BRA,BRA,1
1998,P-93839,BRA,BRA,BRA,1
1998,P-99966,BRA,BRA,BRA,1
1998,P-39545,BRA,BRA,BRA,1
1998,P-64142,BRA,BRA,BRA,1
1998,P-72471,BRA,BRA,BRA,1
1998,P-79146,BRA,BRA,BRA,1
1998,P-68671,BRA,BRA,BRA,1
1998,P-24526,BRA,BRA,BRA,1
1998,P-02795,BRA,BRA,BRA,1
1998,P-39700,BGR,BGR,BGR,1
1998,P-14982,BGR,BGR,BGR,1
1998,P-47670,BGR,BGR,BGR,1
1998,P-84375,BGR,BGR,BGR,1
1998,P-99271,BGR,BGR,BGR,1
1998,P-56496,BGR,BGR,BGR,1
1998,P-23633,BGR,BGR,BGR,1
1998,P-81648,BGR,BGR,BGR,1
1998,P-99418,BGR,BGR,BGR,1
1998,P-22562,BGR,BGR,BGR,1
1998,P-57696,BGR,BGR,BGR,1
1998,P-94024,BGR,BGR,BGR,1
1998,P-11736,BGR,BGR,BGR,1
1998,P-28549,BGR,BGR,BGR,1
1998,P-01256,BGR,BGR,BGR,1
1998,P-16713,BGR,BGR,BGR,1
1998,P-05818,BGR,BGR,BGR,1
1998,P-40793,BGR,BGR,BGR,1
1998,P-41316,BGR,BGR,BGR,1
1998,P-67598,BGR,BGR,BGR,1
1998,P-26718,BGR,BGR,BGR,1
1998,P-25506,BGR,BGR,BGR,1
1998,P-93402,CMR,CMR,CMR,1
1998,P-97878,CMR,CMR,CMR,1
1998,P-67168,CMR,CMR,CMR,1
1998,P-98173,CMR,CMR,CMR,1
1998,P-07520,CMR,CMR,CMR,1
1998,P-53197,CMR,CMR,CMR,1
1998,P-77989,CMR,CMR,CMR,1
1998,P-06511,CMR,CMR,CMR,1
1998,P-63012,CMR,CMR,CMR,1
1998,P-18804,CMR,CMR,CMR,1
1998,P-61703,CMR,CMR,CMR,1
1998,P-38724,CMR,CMR,CMR,1
1998,P-35138,CMR,CMR,CMR,1
1998,P-33623,CMR,CMR,CMR,1
1998,P-78387,CMR,CMR,CMR,1
1998,P-44460,CMR,CMR,CMR,1
1998,P-07577,CMR,CMR,CMR,1
1998,P-45873,CMR,CMR,CMR,1
1998,P-87968,CMR,CMR,CMR,1
1998,P-84152,CMR,CMR,CMR,1
1998,P-14458,CMR,FRA,FRA,0
1998,P-41783,CMR,CMR,CMR,1
1998,P-26025,CHL,CHL,CHL,1
1998,P-85132,CHL,CHL,CHL,1
1998,P-80753,CHL,CHL,CHL,1
1998,P-79494,CHL,CHL,CHL,1
1998,P-08453,CHL,CHL,CHL,1
1998,P-49850,CHL,CHL,CHL,1
1998,P-91710,CHL,CHL,CHL,1
1998,P-43934,CHL,CHL,CHL,1
1998,P-82614,CHL,CHL,CHL,1
1998,P-85178,CHL,CHL,CHL,1
1998,P-39251,CHL,CHL,CHL,1
1998,P-61561,CHL,CHL,CHL,1
1998,P-15650,CHL,CHL,CHL,1
1998,P-30572,CHL,CHL,CHL,1
1998,P-16244,CHL,CHL,CHL,1
1998,P-84458,CHL,CHL,CHL,1
1998,P-56057,CHL,CHL,CHL,1
1998,P-51514,CHL,CHL,CHL,1
1998,P-76038,CHL,CHL,CHL,1
1998,P-14852,CHL,CHL,CHL,1
1998,P-20330,CHL,CHL,CHL,1
1998,P-74519,CHL,CHL,CHL,1
1998,P-24621,COL,COL,COL,1
1998,P-09175,COL,COL,COL,1
1998,P-00848,COL,COL,COL,1
1998,P-21571,COL,COL,COL,1
1998,P-71020,COL,COL,COL,1
1998,P-80178,COL,COL,COL,1
1998,P-23692,COL,COL,COL,1
1998,P-19743,COL,COL,COL,1
1998,P-55994,COL,COL,COL,1
1998,P-49600,COL,COL,COL,1
1998,P-10444,COL,COL,COL,1
1998,P-18252,COL,COL,COL,1
1998,P-13552,COL,COL,COL,1
1998,P-77800,COL,COL,COL,1
1998,P-76247,COL,COL,COL,1
1998,P-75570,COL,COL,COL,1
1998,P-00522,COL,COL,COL,1
1998,P-51932,COL,COL,COL,1
1998,P-69504,COL,COL,COL,1
1998,P-30514,COL,COL,COL,1
1998,P-64415,COL,COL,COL,1
1998,P-02080,COL,COL,COL,1
1998,P-52310,HRV,HRV,HRV,1
1998,P-43142,HRV,HRV,HRV,1
1998,P-31857,HRV,AUS,AUS,0
1998,P-98512,HRV,HRV,HRV,1
1998,P-44332,HRV,BIH,BIH,0
1998,P-85355,HRV,HRV,HRV,1
1998,P-21803,HRV,HRV,HRV,1
1998,P-62861,HRV,DEU,DEU,0
1998,P-58374,HRV,HRV,HRV,1
1998,P-05779,HRV,HRV,HRV,1
1998,P-18926,HRV,HRV,HRV,1
1998,P-96358,HRV,HRV,HRV,1
1998,P-75377,HRV,BIH,BIH,0
1998,P-37461,HRV,HRV,HRV,1
1998,P-42144,HRV,HRV,HRV,1
1998,P-93377,HRV,,,0
1998,P-26414,HRV,HRV,HRV,1
1998,P-59881,HRV,HRV,HRV,1
1998,P-96110,HRV,HRV,HRV,1
1998,P-41724,HRV,HRV,HRV,1
1998,P-76217,HRV,BIH,BIH,0
1998,P-94668,HRV,DEU,DEU,0
1998,P-35183,DNK,DNK,DNK,1
1998,P-57898,DNK,DNK,DNK,1
1998,P-77711,DNK,DNK,DNK,1
1998,P-11000,DNK,DNK,DNK,1
1998,P-79273,DNK,DNK,DNK,1
1998,P-72404,DNK,DNK,DNK,1
1998,P-62564,DNK,DNK,DNK,1
1998,P-02695,DNK,DNK,DNK,1
1998,P-75330,DNK,DNK,DNK,1
1998,P-56788,DNK,DNK,DNK,1
1998,P-28133,DNK,AUT,AUT,0
1998,P-90473,DNK,DNK,DNK,1
1998,P-01514,DNK,DNK,DNK,1
1998,P-87412,DNK,DNK,DNK,1
1998,P-37132,DNK,DNK,DNK,1
1998,P-66859,DNK,DNK,DNK,1
1998,P-04448,DNK,DNK,DNK,1
1998,P-87668,DNK,DNK,DNK,1
1998,P-80289,DNK,DNK,DNK,1
1998,P-86345,DNK,DNK,DNK,1
1998,P-68055,DNK,DNK,DNK,1
1998,P-25541,DNK,DNK,DNK,1
1998,P-13285,ENG,GBR,ENG,1
1998,P-97840,ENG,GBR,ENG,1
1998,P-26320,ENG,GBR,ENG,1
1998,P-15550,ENG,GBR,ENG,1
1998,P-54003,ENG,GBR,ENG,1
1998,P-79943,ENG,GBR,ENG,1
1998,P-81049,ENG,GBR,ENG,1
1998,P-92367,ENG,GBR,ENG,1
1998,P-63416,ENG,GBR,ENG,1
1998,P-94825,ENG,GBR,ENG,1
1998,P-03532,ENG,GBR,WAL,0
1998,P-66658,ENG,GBR,ENG,1
1998,P-93674,ENG,GBR,ENG,1
1998,P-40570,ENG,GBR,ENG,1
1998,P-69168,ENG,GBR,ENG,1
1998,P-63916,ENG,GBR,ENG,1
1998,P-43959,ENG,GBR,ENG,1
1998,P-90384,ENG,GBR,ENG,1
1998,P-89205,ENG,GBR,ENG,1
1998,P-51130,ENG,GBR,ENG,1
1998,P-01249,ENG,GBR,ENG,1
1998,P-61105,ENG,GBR,ENG,1
1998,P-30371,FRA,FRA,FRA,1
1998,P-22876,FRA,FRA,FRA,1
1998,P-56735,FRA,FRA,FRA,1
1998,P-96540,FRA,SEN,SEN,0
1998,P-74952,FRA,FRA,FRA,1
1998,P-80680,FRA,FRA,FRA,1
1998,P-61954,FRA,FRA,FRA,1
1998,P-79380,FRA,GHA,GHA,0
1998,P-26820,FRA,FRA,FRA,1
1998,P-56430,FRA,FRA,FRA,1
1998,P-99420,FRA,FRA,FRA,1
1998,P-51395,FRA,FRA,FRA,1
1998,P-54985,FRA,FRA,FRA,1
1998,P-10738,FRA,FRA,FRA,1
1998,P-56947,FRA,FRA,FRA,1
1998,P-55991,FRA,FRA,FRA,1
1998,P-40400,FRA,FRA,FRA,1
1998,P-19907,FRA,FRA,FRA,1
1998,P-28482,FRA,FRA,FRA,1
1998,P-12167,FRA,FRA,FRA,1
1998,P-74065,FRA,FRA,FRA,1
1998,P-75179,FRA,FRA,FRA,1
1998,P-45405,DEU,DEU,DEU,1
1998,P-53262,DEU,DEU,DEU,1
1998,P-78998,DEU,DEU,DEU,1
1998,P-83968,DEU,DEU,DEU,1
1998,P-87830,DEU,DEU,DEU,1
1998,P-45408,DEU,DEU,DEU,1
1998,P-37963,DEU,DEU,DEU,1
1998,P-49502,DEU,DEU,DEU,1
1998,P-09705,DEU,DEU,DEU,1
1998,P-77552,DEU,DEU,DEU,1
1998,P-62028,DEU,DEU,DEU,1
1998,P-33751,DEU,DEU,DEU,1
1998,P-65108,DEU,DEU,DEU,1
1998,P-83522,DEU,DEU,DEU,1
1998,P-94904,DEU,DEU,DEU,1
1998,P-35902,DEU,DEU,DEU,1
1998,P-67544,DEU,DEU,DEU,1
1998,P-91373,DEU,DEU,DEU,1
1998,P-74629,DEU,DEU,DEU,1
1998,P-84534,DEU,DEU,DEU,1
1998,P-15678,DEU,DEU,DEU,1
1998,P-98511,DEU,DEU,DEU,1
1998,P-56772,IRN,IRN,IRN,1
1998,P-93633,IRN,IRN,IRN,1
1998,P-36676,IRN,IRN,IRN,1
1998,P-52257,IRN,IRN,IRN,1
1998,P-91754,IRN,IRN,IRN,1
1998,P-72482,IRN,IRN,IRN,1
1998,P-62874,IRN,IRN,IRN,1
1998,P-44661,IRN,IRN,IRN,1
1998,P-78085,IRN,IRN,IRN,1
1998,P-38371,IRN,IRN,IRN,1
1998,P-25470,IRN,IRN,IRN,1
1998,P-68937,IRN,IRN,IRN,1
1998,P-54946,IRN,IRN,IRN,1
1998,P-31741,IRN,IRN,IRN,1
1998,P-55250,IRN,,,0
1998,P-92960,IRN,IRN,IRN,1
1998,P-65077,IRN,IRN,IRN,1
1998,P-90057,IRN,,,0
1998,P-11493,IRN,IRN,IRN,1
1998,P-06693,IRN,IRN,IRN,1
1998,P-32369,IRN,IRN,IRN,1
1998,P-00315,IRN,IRN,IRN,1
1998,P-53723,ITA,ITA,ITA,1
1998,P-29143,ITA,ITA,ITA,1
1998,P-43222,ITA,ITA,ITA,1
1998,P-88863,ITA,ITA,ITA,1
1998,P-36036,ITA,ITA,ITA,1
1998,P-55511,ITA,ITA,ITA,1
1998,P-74039,ITA,ITA,ITA,1
1998,P-39112,ITA,ITA,ITA,1
1998,P-87231,ITA,ITA,ITA,1
1998,P-83836,ITA,ITA,ITA,1
1998,P-52474,ITA,ITA,ITA,1
1998,P-88002,ITA,ITA,ITA,1
1998,P-98757,ITA,ITA,ITA,1
1998,P-42659,ITA,ITA,ITA,1
1998,P-59777,ITA,ITA,ITA,1
1998,P-07951,ITA,CHE,CHE,0
1998,P-69680,ITA,ITA,ITA,1
1998,P-78756,ITA,ITA,ITA,1
1998,P-29172,ITA,ITA,ITA,1
1998,P-35079,ITA,ITA,ITA,1
1998,P-34670,ITA,ITA,ITA,1
1998,P-11392,ITA,ITA,ITA,1
1998,P-65816,JAM,JAM,JAM,1
1998,P-06565,JAM,JAM,JAM,1
1998,P-61134,JAM,JAM,JAM,1
1998,P-40167,JAM,JAM,JAM,1
1998,P-51917,JAM,JAM,JAM,1
1998,P-62344,JAM,GBR,GBR,0
1998,P-49195,JAM,JAM,JAM,1
1998,P-44917,JAM,GBR,GBR,0
1998,P-45682,JAM,CAN,CAN,0
1998,P-97544,JAM,,,0
1998,P-19136,JAM,JAM,JAM,1
1998,P-93008,JAM,JAM,JAM,1
1998,P-98909,JAM,JAM,JAM,1
1998,P-99080,JAM,JAM,JAM,1
1998,P-79750,JAM,JAM,JAM,1
1998,P-16421,JAM,GBR,GBR,0
1998,P-89092,JAM,JAM,JAM,1
1998,P-36985,JAM,GBR,GBR,0
1998,P-99905,JAM,GBR,GBR,0
1998,P-41974,JAM,GBR,GBR,0
1998,P-27847,JAM,JAM,JAM,1
1998,P-15931,JAM,GBR,GBR,0
1998,P-02366,JPN,JPN,JPN,1
1998,P-45752,JPN,JPN,JPN,1
1998,P-61672,JPN,JPN,JPN,1
1998,P-29629,JPN,JPN,JPN,1
1998,P-43163,JPN,JPN,JPN,1
1998,P-03376,JPN,JPN,JPN,1
1998,P-23890,JPN,JPN,JPN,1
1998,P-09349,JPN,JPN,JPN,1
1998,P-84762,JPN,JPN,JPN,1
1998,P-33594,JPN,JPN,JPN,1
1998,P-04785,JPN,JPN,JPN,1
1998,P-58318,JPN,BRA,BRA,0
1998,P-64961,JPN,JPN,JPN,1
1998,P-07585,JPN,JPN,JPN,1
1998,P-17348,JPN,JPN,JPN,1
1998,P-10510,JPN,JPN,JPN,1
1998,P-34956,JPN,JPN,JPN,1
1998,P-55311,JPN,JPN,JPN,1
1998,P-36022,JPN,JPN,JPN,1
1998,P-54298,JPN,JPN,JPN,1
1998,P-24251,JPN,JPN,JPN,1
1998,P-99803,JPN,JPN,JPN,1
1998,P-50787,MEX,MEX,MEX,1
1998,P-78308,MEX,MEX,MEX,1
1998,P-26108,MEX,MEX,MEX,1
1998,P-72763,MEX,MEX,MEX,1
1998,P-83344,MEX,MEX,MEX,1
1998,P-40627,MEX,MEX,MEX,1
1998,P-21741,MEX,MEX,MEX,1
1998,P-21495,MEX,MEX,MEX,1
1998,P-50252,MEX,MEX,MEX,1
1998,P-46904,MEX,MEX,MEX,1
1998,P-88428,MEX,MEX,MEX,1
1998,P-92932,MEX,MEX,MEX,1
1998,P-34636,MEX,MEX,MEX,1
1998,P-35791,MEX,MEX,MEX,1
1998,P-45941,MEX,MEX,MEX,1
1998,P-99771,MEX,MEX,MEX,1
1998,P-80183,MEX,MEX,MEX,1
1998,P-32594,MEX,MEX,MEX,1
1998,P-19578,MEX,MEX,MEX,1
1998,P-77010,MEX,MEX,MEX,1
1998,P-92547,MEX,MEX,MEX,1
1998,P-52784,MEX,MEX,MEX,1
1998,P-62026,MAR,MAR,MAR,1
1998,P-16954,MAR,MAR,MAR,1
1998,P-19991,MAR,MAR,MAR,1
1998,P-66082,MAR,MAR,MAR,1
1998,P-77110,MAR,MAR,MAR,1
1998,P-96824,MAR,MAR,MAR,1
1998,P-45896,MAR,MAR,MAR,1
1998,P-76158,MAR,MAR,MAR,1
1998,P-14349,MAR,MAR,MAR,1
1998,P-56643,MAR,MAR,MAR,1
1998,P-80057,MAR,NLD,NLD,0
1998,P-20094,MAR,MAR,MAR,1
1998,P-36579,MAR,MAR,MAR,1
1998,P-87059,MAR,MAR,MAR,1
1998,P-51300,MAR,MAR,MAR,1
1998,P-84885,MAR,MAR,MAR,1
1998,P-28649,MAR,FRA,FRA,0
1998,P-78077,MAR,MAR,MAR,1
1998,P-32237,MAR,MAR,MAR,1
1998,P-82124,MAR,MAR,MAR,1
1998,P-03706,MAR,MAR,MAR,1
1998,P-89078,MAR,MAR,MAR,1
1998,P-26572,NLD,NLD,NLD,1
1998,P-27926,NLD,NLD,NLD,1
1998,P-46061,NLD,NLD,NLD,1
1998,P-32212,NLD,NLD,NLD,1
1998,P-92458,NLD,NLD,NLD,1
1998,P-27957,NLD,NLD,NLD,1
1998,P-92804,NLD,NLD,NLD,1
1998,P-22409,NLD,NLD,NLD,1
1998,P-59191,NLD,NLD,NLD,1
1998,P-88946,NLD,SUR,SUR,0
1998,P-42224,NLD,NLD,NLD,1
1998,P-34767,NLD,NLD,NLD,1
1998,P-96131,NLD,NLD,NLD,1
1998,P-33834,NLD,NLD,NLD,1
1998,P-76156,NLD,NLD,NLD,1
1998,P-45916,NLD,SUR,SUR,0
1998,P-88340,NLD,NLD,NLD,1
1998,P-15829,NLD,NLD,NLD,1
1998,P-21832,NLD,NLD,NLD,1
1998,P-42249,NLD,SUR,SUR,0
1998,P-30015,NLD,SUR,SUR,0
1998,P-55197,NLD,NLD,NLD,1
1998,P-75277,NGA,NGA,NGA,1
1998,P-01364,NGA,NGA,NGA,1
1998,P-91148,NGA,NGA,NGA,1
1998,P-91516,NGA,NGA,NGA,1
1998,P-74808,NGA,NGA,NGA,1
1998,P-79669,NGA,NGA,NGA,1
1998,P-54287,NGA,NGA,NGA,1
1998,P-56969,NGA,NGA,NGA,1
1998,P-98228,NGA,NGA,NGA,1
1998,P-83122,NGA,NGA,NGA,1
1998,P-76542,NGA,NGA,NGA,1
1998,P-79585,NGA,NGA,NGA,1
1998,P-02360,NGA,NGA,NGA,1
1998,P-84893,NGA,NGA,NGA,1
1998,P-41790,NGA,NGA,NGA,1
1998,P-34180,NGA,NGA,NGA,1
1998,P-39450,NGA,NGA,NGA,1
1998,P-89782,NGA,NGA,NGA,1
1998,P-72134,NGA,NGA,NGA,1
1998,P-25715,NGA,NGA,NGA,1
1998,P-71220,NGA,NGA,NGA,1
1998,P-35031,NGA,NGA,NGA,1
1998,P-14379,NOR,NOR,NOR,1
1998,P-83152,NOR,NOR,NOR,1
1998,P-65348,NOR,NOR,NOR,1
