"id","name","date_of_birth","national_team","country_iso3","birth_country","birth_country_iso3","birthplace_city","match_addr","lon","lat","position","club","club_competition","is_active"
"134270","Dan Burn","1992-05-09","England","ENG","England","ENG","Blyth","Blyth, England","-1,5099726","55,1270903","Centre-Back","Newcastle United","Premier League","True"
"1080301","Danial Eiri","2003-10-26","Iran","IRN","Iran","IRN","Gonbad-e Kavus, ...","Gonbad-e Kavus, ..., Iran","55,1659018","37,2492965","Centre-Back","Malavan of Bandar Anzali","Persian Gulf League","True"
"493003","Daniel MuÃ±oz","1996-05-26","Colombia","COL","Colombia","COL","Amalfi","Amalfi, Colombia","-75,0735908","6,9070097","Right-Back","Crystal Palace","Premier League","True"
"579287","Daniel Svensson","2002-02-12","Sweden","SWE","Sweden","SWE","Stockholm","Stockholm, Sweden","18,0710935","59,3251172","Left-Back","Borussia Dortmund","Bundesliga","True"
"145707","Danilo","1991-07-15","Brazil","BRA","Brazil","BRA","Bicas","Bicas, Brazil","-43,0604327","-21,7213723","Centre-Back","Flamengo Rio de Janeiro","SÃ©rie A","True"
"808509","Danilo","2001-04-29","Brazil","BRA","Brazil","BRA","Salvador","Salvador, Brazil","-38,4812772","-12,9822499","Central Midfield","Botafogo Rio de Janeiro","SÃ©rie A","True"
"293385","Dani Olmo","1998-05-07","Spain","ESP","Spain","ESP","Terrassa","Terrassa, Spain","2,0100492","41,5629623","Attacking Midfield","FC Barcelona","LaLiga","True"
"628834","Danley Jean Jacques","2000-05-20","Haiti","HTI","Haiti","HTI","Petit-GoÃ¢ve","Petit-GoÃ¢ve, Haiti","-72,865384","18,4326935","Defensive Midfield","Philadelphia Union","MLS","True"
"365108","Dan Ndoye","2000-10-25","Switzerland","CHE","Switzerland","CHE","Nyon","Nyon, Switzerland","6,2402791","46,3820585","Right Winger","Nottingham Forest","Premier League","True"
"546543","Darwin NÃºÃ±ez","1999-06-24","Uruguay","URY","Uruguay","URY","Artigas","Artigas, Uruguay","-56,9373451","-30,6170756","Centre-Forward","Al-Hilal Riad","Saudi Pro League","True"
"452483","David Affengruber","2001-03-19","Austria","AUT","Austria","AUT","Scheibbs","Scheibbs, Austria","15,1674871","48,0053866","Centre-Back","FC Elche","LaLiga","True"
"59016","David Alaba","1992-06-24","Austria","AUT","Austria","AUT","Wien","Wien, Austria","16,3725042","48,2083537","Centre-Back","Real Madrid","LaLiga","True"
"493758","David Doudera","1998-05-31","Czechia","CZE","Czechia","CZE","BrandÃ½s nad ...","BrandÃ½s nad ..., Czech Republic","14,6649786","50,1912412","Right Midfield","SK Slavia Prag","Chance Liga","True"
"500054","David JurÃ¡sek","2000-08-07","Czechia","CZE","Czechia","CZE","DolnÃ­ NÄmÄÃ­","DolnÃ­ NÄmÄÃ­, Czech Republic","17,5853622","48,9684218","Left-Back","SK Slavia Prag","Chance Liga","True"
"661427","David MÃ¸ller Wolfe","2002-04-23","Norway","NOR","Norway","NOR","Bergen","Bergen, Norway","5,3259192","60,3943055","Left-Back","Wolverhampton Wanderers","Premier League","True"
"73396","David Ospina","1988-08-31","Colombia","COL","Colombia","COL","MedellÃ­n","MedellÃ­n, Colombia","-75,6025597","6,2697324","Goalkeeper","AtlÃ©tico Nacional","Liga DIMAYOR I","True"
"318204","David Raum","1998-04-22","Germany","DEU","Germany","DEU","NÃ¼rnberg","NÃ¼rnberg, Germany","11,077298","49,453872","Left-Back","RasenBallsport Leipzig","Bundesliga","True"
"262749","David Raya","1995-09-15","Spain","ESP","Spain","ESP","Barcelona","Barcelona, Spain","2,177073","41,3825802","Goalkeeper","FC Arsenal","Premier League","True"
"544149","David Zima","2000-11-08","Czechia","CZE","Czechia","CZE","Olomouc","Olomouc, Czech Republic","17,251143","49,5940567","Centre-Back","SK Slavia Prag","Chance Liga","True"
"341429","Davinson SÃ¡nchez","1996-06-12","Colombia","COL","Colombia","COL","Caloto","Caloto, Colombia","-76,4085199","3,0336985","Centre-Back","Galatasaray Istanbul","SÃ¼per Lig","True"
"439750","Dayne St. Clair","1997-05-09","Canada","CAN","Canada","CAN","Pickering, Ontario","Pickering, Ontario, Canada","-79,090576","43,835765","Goalkeeper","Inter Miami CF","MLS","True"
"344695","Dayot Upamecano","1998-10-27","France","FRA","France","FRA","Ãvreux","Ãvreux, France","1,1510164","49,0268903","Centre-Back","FC Bayern MÃ¼nchen","Bundesliga","True"
"258919","Dean Henderson","1997-03-12","England","ENG","England","ENG","Whitehaven","Whitehaven, England","-3,5885335","54,5474199","Goalkeeper","Crystal Palace","Premier League","True"
"357662","Declan Rice","1999-01-14","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Central Midfield","FC Arsenal","Premier League","True"
"332560","Deiver Machado","1993-09-02","Colombia","COL","Colombia","COL","TadÃ³","TadÃ³, Colombia","-76,5621239","5,263378","Left-Back","FC Nantes","Ligue 1","True"
"875337","Demir Ege TÄ±knaz","2004-08-17","Turkey","TUR","Turkey","TUR","Ä°stanbul","Ä°stanbul, TÃ¼rkiye","28,9758715","41,006381","Defensive Midfield","SC Braga","Liga Portugal","False"
"941418","Denil Castillo","2004-03-24","Ecuador","ECU","Ecuador","ECU","Eloy Alfaro","Eloy Alfaro, Ecuador","-78,9950332","0,874044","Central Midfield","FC Midtjylland","Superliga","True"
"652060","Denis Visinsky","2003-03-21","Czechia","CZE","Czechia","CZE","HoÅÃ­n","HoÅÃ­n, Czech Republic","14,4641763","50,3448171","Attacking Midfield","FC Viktoria Pilsen","Chance Liga","True"
"334526","Denis Zakaria","1996-11-20","Switzerland","CHE","Switzerland","CHE","Genf","Genf, Switzerland","6,1466014","46,2017559","Defensive Midfield","AS Monaco","Ligue 1","True"
"1063292","Deniz GÃ¼l","2004-07-02","Turkey","TUR","Sweden","SWE","Stockholm","Stockholm, Sweden","18,0710935","59,3251172","Centre-Forward","FC Porto","Liga Portugal","True"
"339314","Deniz Undav","1996-07-19","Germany","DEU","Germany","DEU","Varel","Varel, Germany","8,1372149","53,395777","Centre-Forward","VfB Stuttgart","Bundesliga","True"
"249303","Dennis Eckert Ayensa","1997-01-09","Iran","IRN","Germany","DEU","Bonn","Bonn, Germany","7,1024635","50,7352621","Centre-Forward","Standard LÃ¼ttich","Jupiler Pro League","True"
"322065","Dennis Hadzikadunic","1998-07-09","Bosnia and Herz.","BIH","Sweden","SWE","MalmÃ¶","MalmÃ¶, Sweden","13,0001566","55,6052931","Centre-Back","Sampdoria Genua","Serie B","True"
"321528","Denzel Dumfries","1996-04-18","Netherlands","NLD","Netherlands","NLD","Rotterdam","Rotterdam, Netherlands","4,47775","51,9244424","Right-Back","Inter Mailand","Serie A","True"
"328609","Derek Cornelius","1997-11-25","Canada","CAN","Canada","CAN","Ajax, Ontario","Ajax, Ontario, Canada","-79,0208814","43,8505287","Centre-Back","Olympique Marseille","Ligue 1","True"
"432852","Deroy Duarte","1999-07-04","Cabo Verde","CPV","Netherlands","NLD","Rotterdam","Rotterdam, Netherlands","4,47775","51,9244424","Central Midfield","PFK Ludogorets Razgrad","efbet Liga","True"
"354763","Derrick Etienne Jr.","1996-11-25","Haiti","HTI","United States of America","USA","Richmond, Virginia","Richmond, Virginia, United States","-77,43428","37,5385087","Left Winger","Toronto FC","MLS","True"
"241457","Derrick Luckassen","1995-07-03","Ghana","GHA","Netherlands","NLD","Amsterdam","Amsterdam, Netherlands","4,8924534","52,3730796","Centre-Back","Pafos FC","Cyprus League","True"
"914562","DÃ©sirÃ© DouÃ©","2005-06-03","France","FRA","France","FRA","Angers","Angers, France","-0,5515588","47,4739884","Right Winger","FC Paris Saint-Germain","Ligue 1","True"
"708989","Deveron Fonville","2003-05-16","CuraÃ§ao","CUW","Netherlands","NLD","Nieuwegein","Nieuwegein, Netherlands","5,0836117","52,0367152","Centre-Back","NEC Nijmegen","Eredivisie","True"
"996897","Diego GÃ³mez","2003-03-27","Paraguay","PRY","Paraguay","PRY","San Juan Bautista","San Juan Bautista, Paraguay","-57,1455794","-26,6690194","Central Midfield","Brighton & Hove Albion","Premier League","True"
"655006","Diego Moreira","2004-08-06","Belgium","BEL","Belgium","BEL","LiÃ¨ge","LiÃ¨ge, Belgium","5,5736112","50,6450944","Left Midfield","RC StraÃburg Alsace","Ligue 1","True"
"349570","Diney Borges","1995-01-17","Cabo Verde","CPV","Cabo Verde","CPV","Tarrafal","Tarrafal, Cape Verde","-23,7227339","15,2664503","Centre-Back","Al Bataeh Club","UAE Pro League","True"
"357153","Diogo Costa","1999-09-19","Portugal","PRT","Switzerland","CHE","Rothrist","Rothrist, Switzerland","7,8826232","47,3029125","Goalkeeper","FC Porto","Liga Portugal","True"
"357147","Diogo Dalot","1999-03-18","Portugal","PRT","Portugal","PRT","Braga","Braga, Portugal","-8,4280045","41,5510583","Right-Back","Manchester United","Premier League","True"
"483348","Djed Spence","2000-08-09","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Left-Back","Tottenham Hotspur","Premier League","True"
"212723","Djibril Sow","1997-02-06","Switzerland","CHE","Switzerland","CHE","ZÃ¼rich","ZÃ¼rich, Switzerland","8,5410422","47,3744489","Central Midfield","FC Sevilla","LaLiga","True"
"303259","Dodi LukÃ©bakio","1997-09-24","Belgium","BEL","Belgium","BEL","Brussels","Brussels, Belgium","4,352493","50,8467372","Right Winger","Benfica Lissabon","Liga Portugal","True"
"263268","Dominic Hyam","1995-12-20","Scotland","SCO","Scotland","SCO","Leuchars","Leuchars, Scotland","-2,8938545","56,374796","Centre-Back","AFC Wrexham","Championship","True"
"370997","Dominik Kotarski","2000-02-10","Croatia","HRV","Croatia","HRV","Zabok","Zabok, Croatia","15,9036337","46,025686","Goalkeeper","FC Kopenhagen","Superliga","True"
"205927","Dominik Livakovic","1995-01-09","Croatia","HRV","Croatia","HRV","Zadar","Zadar, Croatia","15,2353257","44,1168594","Goalkeeper","GNK Dinamo Zagreb","SuperSport HNL","True"
"988188","Dominique Simon","2000-07-29","Haiti","HTI","France","FRA","Pontoise","Pontoise, France","2,1008067","49,0508845","Defensive Midfield","1.FC Tatran Presov","NikÃ© Liga","True"
"558086","Dong-gyeong Lee","1997-09-20","South Korea","KOR","South Korea","KOR","Daegu","Daegu, Korea, South","128,6018","35,8713","Attacking Midfield","Ulsan Hyundai","K League 1","True"
"326029","Donyell Malen","1999-01-19","Netherlands","NLD","Netherlands","NLD","Wieringen","Wieringen, Netherlands","4,9909934","52,913916","Centre-Forward","AS Rom","Serie A","True"
"294502","Dostonbek Khamdamov","1996-07-24","Uzbekistan","UZB","Uzbekistan","UZB","Bekabad, Tashkent ...","Bekabad, Tashkent ..., Uzbekistan","69,2531407","40,2320291","Right Winger","Pakhtakor Tashkent","Superliga Uzbekistan","True"
"220793","Douglas Santos","1994-03-22","Brazil","BRA","Brazil","BRA","JoÃ£o Pessoa","JoÃ£o Pessoa, Brazil","-34,882028","-7,1215981","Left-Back","Zenit St. Petersburg","Premier Liga","True"
"345763","Duckens Nazon","1994-04-07","Haiti","HTI","France","FRA","ChÃ¢tenay-Malabry","ChÃ¢tenay-Malabry, France","2,2775316","48,7670404","Centre-Forward","Esteghlal FC","Persian Gulf League","True"
"238266","Duje Caleta-Car","1996-09-17","Croatia","HRV","Croatia","HRV","Å ibenik","Å ibenik, Croatia","15,8944767","43,7340647","Centre-Back","Real Sociedad San SebastiÃ¡n","LaLiga","True"
"375472","Duke Lacroix","1993-10-14","Haiti","HTI","United States of America","USA","New Egypt, New ...","New Egypt, New ..., United States","-74,5226681","40,0654375","Left-Back","Colorado Springs Switchbacks FC","USLC","True"
"289432","Dylan Batubinsika","1996-02-15","Dem. Rep. Congo","COD","France","FRA","Cergy-Pontoise","Cergy-Pontoise, France","2,0697041","48,9003625","Centre-Back","AE Larisa","Super League 1","True"
"450417","Dylan Bronn","1995-06-19","Tunisia","TUN","France","FRA","Cannes","Cannes, France","7,0134418","43,5515198","Centre-Back","Servette FC","Super League","True"
"251295","Dzenis Burnic","1998-05-22","Bosnia and Herz.","BIH","Germany","DEU","Hamm","Hamm, Germany","6,4184628","50,0165178","Defensive Midfield","Karlsruher SC","2. Bundesliga","True"
"479999","Eberechi Eze","1998-06-29","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Attacking Midfield","FC Arsenal","Premier League","True"
"238223","Ederson","1993-08-17","Brazil","BRA","Brazil","BRA","Osasco","Osasco, Brazil","-46,7916801","-23,5324859","Goalkeeper","Fenerbahce Istanbul","SÃ¼per Lig","True"
"923177","Edgardo FariÃ±a","2001-10-19","Panama","PAN","Panama","PAN","Panama City","Panama City, Panama","-79,5341802","8,9714493","Centre-Back","FK Nizhny Novgorod","Premier Liga","True"
"28396","Edin Dzeko","1986-03-17","Bosnia and Herz.","BIH","Bosnia and Herz.","BIH","Sarajevo","Sarajevo, Bosnia-Herzegovina","18,4126147","43,8570713","Centre-Forward","FC Schalke 04","2. Bundesliga","True"
"237846","EdmÃ­lson Junior","1994-08-19","Qatar","QAT","Belgium","BEL","LiÃ¨ge","LiÃ¨ge, Belgium","5,5736112","50,6450944","Left Winger","Al-Duhail SC","Stars League","True"
"486477","Edo Kayembe","1998-06-03","Dem. Rep. Congo","COD","Dem. Rep. Congo","COD","Kananga","Kananga, DR Congo","22,408589","-5,8951725","Central Midfield","FC Watford","Championship","True"
"442531","Edouard Mendy","1992-03-01","Senegal","SEN","France","FRA","Montivilliers","Montivilliers, France","0,1920827","49,5457966","Goalkeeper","Al-Ahli Dschidda","Saudi Pro League","True"
"401356","Edson Ãlvarez","1997-10-24","Mexico","MEX","Mexico","MEX","Tlalnepantla","Tlalnepantla, Mexico","-98,9858196","19,0297838","Defensive Midfield","Fenerbahce Istanbul","SÃ¼per Lig","True"
"380744","Egil Selvik","1997-07-30","Norway","NOR","Norway","NOR","Sandnes","Sandnes, Norway","6,394641","58,9831321","Goalkeeper","FC Watford","Championship","True"
"310943","Ehsan Haddad","1994-02-05","Jordan","JOR","Jordan","JOR","Irbid","Irbid, Jordan","35,5607928","32,4010093","Right-Back","Al-Hussein SC (Irbid)","Jordanian Pro League","True"
"77547","Ehsan Hajsafi","1990-02-25","Iran","IRN","Iran","IRN","Kashan, Isfahan","Kashan, Isfahan, Iran","51,4428856","33,9876533","Left-Back","Sepahan FC","Persian Gulf League","True"
"358166","Eldor Shomurodov","1995-06-29","Uzbekistan","UZB","Uzbekistan","UZB","Jarkurgan, ...","Jarkurgan, ..., Uzbekistan","66,8430517","39,110369","Centre-Forward","Istanbul Basaksehir FK","SÃ¼per Lig","True"
"1111589","El Hadji Malick Diouf","2004-12-28","Senegal","SEN","Senegal","SEN","Ziguinchor","Ziguinchor, Senegal","-16,2724609","12,5634929","Left-Back","West Ham United","Premier League","True"
"645589","Elias Achouri","1999-02-10","Tunisia","TUN","France","FRA","Saint-Denis de La ...","Saint-Denis de La ..., RÃ©union","55,5173184","-20,8902226","Left Winger","FC Kopenhagen","Superliga","True"
"526466","Elias Saad","1999-12-27","Tunisia","TUN","Germany","DEU","Hamburg","Hamburg, Germany","10,0013165","53,5501721","Left Winger","Hannover 96","2. Bundesliga","True"
"485672","Elijah Just","2000-05-01","New Zealand","NZL","New Zealand","NZL","Palmerston North","Palmerston North, New Zealand","175,6112388","-40,356317","Right Winger","Motherwell FC","Premiership","True"
"395695","Elisha Owusu","1997-11-07","Ghana","GHA","France","FRA","Montreuil-sous-Bois","Montreuil-sous-Bois, France","2,4412184","48,8623357","Defensive Midfield","AJ Auxerre","Ligue 1","True"
"567576","Elliot Anderson","2002-11-06","England","ENG","England","ENG","Whitley Bay","Whitley Bay, England","-1,4454353","55,0422091","Central Midfield","Nottingham Forest","Premier League","True"
"687622","Elliot Stroud","2002-06-22","Sweden","SWE","Sweden","SWE","Uddevalla","Uddevalla, Sweden","11,9382855","58,3490555","Left Midfield","MjÃ¤llby AIF","Allsvenskan","True"
"290587","Ellyes Skhiri","1995-05-10","Tunisia","TUN","France","FRA","Lunel","Lunel, France","4,1348062","43,6745265","Defensive Midfield","Eintracht Frankfurt","Bundesliga","True"
"104951","El Mahdi Soliman","1987-06-08","Egypt","EGY","Egypt","EGY","Cairo","Cairo, Egypt","31,2357257","30,0443879","Goalkeeper","Zamalek SC","Egyptian Premier League","True"
"79294","Eloy Room","1989-02-06","CuraÃ§ao","CUW","Netherlands","NLD","Nijmegen","Nijmegen, Netherlands","5,8389606","51,8425749","Goalkeeper","Miami FC","USLC","True"
"659542","Elye Wahi","2003-01-02","CÃ´te d'Ivoire","CIV","France","FRA","Courcouronnes","Courcouronnes, France","2,4118939","48,622557","Centre-Forward","OGC Nizza","Ligue 1","True"
"604008","Emam Ashour","1998-02-20","Egypt","EGY","Egypt","EGY","El Senbellawein","El Senbellawein, Egypt","31,4624047","30,8814711","Central Midfield","El Ahly Kairo","Egyptian Premier League","True"
"707447","Emiliano MartÃ­nez","1999-08-17","Uruguay","URY","Uruguay","URY","Punta del Este","Punta del Este, Uruguay","-54,9439981","-34,9632342","Defensive Midfield","SE Palmeiras SÃ£o Paulo","SÃ©rie A","True"
"111873","Emiliano MartÃ­nez","1992-09-02","Argentina","ARG","Argentina","ARG","Mar del Plata","Mar del Plata, Argentina","-57,5482079","-37,9976168","Goalkeeper","Aston Villa","Premier League","True"
"683895","Emmanuel Agbadou","1997-06-17","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Abidjan","Abidjan, Cote d'Ivoire","-4,016107","5,320357","Centre-Back","Besiktas Istanbul","SÃ¼per Lig","True"
"971570","Endrick","2006-07-21","Brazil","BRA","Brazil","BRA","Taguatinga","Taguatinga, Brazil","-46,4365769","-12,402404","Centre-Forward","Olympique Lyon","Ligue 1","True"
"139503","Enner Valencia","1989-11-04","Ecuador","ECU","Ecuador","ECU","San Lorenzo","San Lorenzo, Esmeraldas, Ecuador","-78,8367","1,29","Centre-Forward","CF Pachuca","Liga MX Apertura","True"
"648195","Enzo FernÃ¡ndez","2001-01-17","Argentina","ARG","Argentina","ARG","San MartÃ­n","San MartÃ­n, Argentina","-58,5377237","-34,5771577","Central Midfield","FC Chelsea","Premier League","True"
"298583","Eray CÃ¶mert","1998-02-04","Switzerland","CHE","Switzerland","CHE","Rheinfelden","Rheinfelden, Switzerland","7,7922905","47,5543859","Centre-Back","FC Valencia","LaLiga","True"
"616894","Eren ElmalÄ±","2000-07-07","Turkey","TUR","Turkey","TUR","Ä°stanbul","Ä°stanbul, TÃ¼rkiye","28,9758715","41,006381","Left-Back","Galatasaray Istanbul","SÃ¼per Lig","True"
"121791","Ãric Davis","1991-03-31","Panama","PAN","Panama","PAN","ColÃ³n","ColÃ³n, Panama","-79,8974085","9,3553005","Left-Back","CD Plaza Amador","Liga PanameÃ±a Clausura","True"
"466794","Eric GarcÃ­a","2001-01-09","Spain","ESP","Spain","ESP","Barcelona","Barcelona, Spain","2,177073","41,3825802","Centre-Back","FC Barcelona","LaLiga","True"
"292534","Eric Smith","1997-01-08","Sweden","SWE","Sweden","SWE","Halmstad","Halmstad, Sweden","12,8574827","56,6739826","Centre-Back","FC St. Pauli","Bundesliga","True"
"602324","Ãrik Lira","2000-05-08","Mexico","MEX","Mexico","MEX","Mexico City","Mexico City, Mexico","-99,1514678","19,3207722","Defensive Midfield","CD Cruz Azul","Liga MX Apertura","True"
"418560","Erling Haaland","2000-07-21","Norway","NOR","England","ENG","Leeds","Leeds, England","-1,5437941","53,7974185","Centre-Forward","Manchester City","Premier League","True"
"335457","Ermedin Demirovic","1998-03-25","Bosnia and Herz.","BIH","Germany","DEU","Hamburg","Hamburg, Germany","10,0013165","53,5501721","Centre-Forward","VfB Stuttgart","Bundesliga","True"
"803049","Ermin Mahmic","2005-03-14","Bosnia and Herz.","BIH","Austria","AUT","Wels","Wels, Austria","14,0243752","48,1565472","Attacking Midfield","FC Slovan Liberec","Chance Liga","True"
"955070","Ernest Nuamah","2003-11-01","Ghana","GHA","Ghana","GHA","Kumasi","Kumasi, Ghana","-1,6233086","6,6985605","Right Winger","Olympique Lyon","Ligue 1","True"
"925862","Esmir Bajraktarevic","2005-03-10","Bosnia and Herz.","BIH","United States of America","USA","Appleton, Wisconsin","Appleton, Wisconsin, United States","-88,4069744","44,2613967","Right Winger","PSV Eindhoven","Eredivisie","True"
"371149","Evan Ndicka","1999-08-20","CÃ´te d'Ivoire","CIV","France","FRA","Paris","Paris, France","2,320041","48,8588897","Centre-Back","AS Rom","Serie A","True"
"500689","Evann Guessand","2001-07-01","CÃ´te d'Ivoire","CIV","France","FRA","Ajaccio","Ajaccio, France","8,7376029","41,9263991","Right Winger","Crystal Palace","Premier League","True"
"746781","Evidence Makgopa","2000-06-05","South Africa","ZAF","South Africa","ZAF","GaMampa, Limpopo","GaMampa, Limpopo, South Africa","29,3959199","-23,4735288","Centre-Forward","Orlando Pirates","Betway Premiership","True"
"401578","Exequiel Palacios","1998-10-05","Argentina","ARG","Argentina","ARG","FamaillÃ¡","FamaillÃ¡, Argentina","-65,4020439","-27,054364","Central Midfield","Bayer 04 Leverkusen","Bundesliga","True"
"413403","Ezri Konsa","1997-10-23","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Centre-Back","Aston Villa","Premier League","True"
"285548","FabiÃ¡n Balbuena","1991-08-23","Paraguay","PRY","Paraguay","PRY","Ciudad del Este","Ciudad del Este, Paraguay","-54,6168645","-25,5169015","Centre-Back","GrÃªmio Porto Alegre","SÃ©rie A","True"
"507341","Fabian Rieder","2002-02-16","Switzerland","CHE","Switzerland","CHE","Bern","Bern, Switzerland","7,4521749","46,9484742","Attacking Midfield","FC Augsburg","Bundesliga","True"
"350219","FabiÃ¡n Ruiz","1996-04-03","Spain","ESP","Spain","ESP","Los Palacios y ...","Los Palacios y ..., Spain","-3,1282227","42,4840616","Central Midfield","FC Paris Saint-Germain","Ligue 1","True"
"225693","Fabinho","1993-10-23","Brazil","BRA","Brazil","BRA","Campinas","Campinas, Brazil","-47,059564","-22,9056391","Defensive Midfield","Al-Ittihad Dschidda","Saudi Pro League","True"
"474800","Facundo Medina","1999-05-28","Argentina","ARG","Argentina","ARG","Villa Fiorito","Villa Fiorito, Argentina","-58,4385267","-34,7060254","Centre-Back","Olympique Marseille","Ligue 1","True"
"676318","Facundo Pellistri","2001-12-20","Uruguay","URY","Uruguay","URY","Montevideo","Montevideo, Uruguay","-56,1913095","-34,9058916","Right Winger","Panathinaikos Athen","Super League 1","True"
"377268","Fahad Talib","1994-10-21","Iraq","IRQ","Iraq","IRQ","---, Baghdad","---, Baghdad, Iraq","44,3872213","33,3061701","Goalkeeper","Al-Talaba SC","Iraq Stars League","True"
"855015","FarÃ¨s ChaÃ¯bi","2002-11-28","Algerije","ALG","France","FRA","Lyon","Lyon, France","4,8320114","45,7578137","Attacking Midfield","Eintracht Frankfurt","Bundesliga","True"
"888738","FarÃ¨s Ghedjemis","2002-09-06","Algerije","ALG","France","FRA","Montreuil-sous-Bois","Montreuil-sous-Bois, France","2,4412184","48,8623357","Right Winger","Frosinone Calcio","Serie B","True"
"212499","Farrukh Sayfiev","1991-01-17","Uzbekistan","UZB","Uzbekistan","UZB","Samarkand","Samarkand, UdSSR","66,9756954","39,6550017","Left-Back","Neftchi Fergana","Superliga Uzbekistan","True"
"369081","Federico Valverde","1998-07-22","Uruguay","URY","Uruguay","URY","Montevideo","Montevideo, Uruguay","-56,1913095","-34,9058916","Central Midfield","Real Madrid","LaLiga","True"
"578419","Federico ViÃ±as","1998-06-30","Uruguay","URY","Uruguay","URY","Montevideo","Montevideo, Uruguay","-56,1913095","-34,9058916","Centre-Forward","Real Oviedo","LaLiga","True"
"406640","Felix Nmecha","2000-10-10","Germany","DEU","Germany","DEU","Hamburg","Hamburg, Germany","10,0013165","53,5501721","Central Midfield","Borussia Dortmund","Bundesliga","True"
"468174","FÃ©lix Torres","1997-01-11","Ecuador","ECU","Ecuador","ECU","San Lorenzo","San Lorenzo, Esmeraldas, Ecuador","-78,8367","1,29","Centre-Back","SC Internacional Porto Alegre","SÃ©rie A","True"
"369316","Ferdi KadÄ±oÄlu","1999-10-07","Turkey","TUR","Netherlands","NLD","Arnhem","Arnhem, Netherlands","5,9108573","51,984257","Left-Back","Brighton & Hove Albion","Premier League","True"
"58088","Fernando Muslera","1986-06-16","Uruguay","URY","Argentina","ARG","Buenos Aires","Buenos Aires, Argentina","-58,3887904","-34,6095579","Goalkeeper","Club Estudiantes de La Plata","Torneo Clausura","True"
"398184","Ferran Torres","2000-02-29","Spain","ESP","Spain","ESP","Foios","Foios, Spain","-0,3561396","39,5381541","Centre-Forward","FC Barcelona","LaLiga","True"
"345716","Fidel Escobar","1995-01-09","Panama","PAN","Panama","PAN","Panama City","Panama City, Panama","-79,5341802","8,9714493","Centre-Back","Deportivo Saprissa","Primera DivisiÃ³n Clausura","True"
"1082993","Findlay Curtis","2006-10-01","Scotland","SCO","Scotland","SCO","Balfron","Balfron, Scotland","-4,3356705","56,0680711","Left Winger","Glasgow Rangers","Premiership","True"
"724809","Finn Surman","2003-09-23","New Zealand","NZL","United Kingdom","GBR","Cardiff","Cardiff, Wales","-3,1791934","51,4816546","Centre-Back","Portland Timbers","MLS","True"
"631922","Firas Al-Buraikan","2000-05-14","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Centre-Forward","Al-Ahli Dschidda","Saudi Pro League","True"
"402087","Firas Chaouat","1996-05-08","Tunisia","TUN","Tunisia","TUN","Sfax","Sfax, Tunisia","10,7604024","34,7394361","Centre-Forward","Club Africain Tunis","Tunisian Ligue 1","True"
"727157","Fiston Mayele","1994-06-24","Dem. Rep. Congo","COD","Dem. Rep. Congo","COD","Mbuji-Mayi","Mbuji-Mayi, Zaire","23,5998111","-6,1258942","Centre-Forward","Pyramids FC","Egyptian Premier League","True"
"195736","Florian Grillitsch","1995-08-07","Austria","AUT","Austria","AUT","Neunkirchen","Neunkirchen, Austria","16,081602","47,7221147","Defensive Midfield","SC Braga","Liga Portugal","True"
"393999","Florian Wiegele","2001-03-21","Austria","AUT","Austria","AUT","Graz","Graz, Austria","15,4382786","47,0708678","Goalkeeper","FC Viktoria Pilsen","Chance Liga","True"
"598577","Florian Wirtz","2003-05-03","Germany","DEU","Germany","DEU","Pulheim","Pulheim, Germany","6,8025409","50,9979888","Attacking Midfield","FC Liverpool","Premier League","True"
"503770","Folarin Balogun","2001-07-03","United States of America","USA","United States of America","USA","New York City, New ...","New York City, New ..., United States","-74,0060152","40,7127281","Centre-Forward","AS Monaco","Ligue 1","True"
"487474","Francisco ConceiÃ§Ã£o","2002-12-14","Portugal","PRT","Portugal","PRT","Coimbra","Coimbra, Portugal","-8,4294632","40,2111931","Right Winger","Juventus Turin","Serie A","True"
"412669","Francisco TrincÃ£o","1999-12-29","Portugal","PRT","Portugal","PRT","Viana do Castelo","Viana do Castelo, Portugal","-8,828277","41,6935131","Attacking Midfield","Sporting Lissabon","Liga Portugal","True"
"207061","Francis de Vries","1994-11-28","New Zealand","NZL","New Zealand","NZL","Christchurch","Christchurch, New Zealand","172,6364343","-43,530955","Left-Back","Auckland FC","A-League Men","True"
"294808","Franck KessiÃ©","1996-12-19","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","Ouragahio","Ouragahio, Cote d'Ivoire","-5,9312428","6,3083585","Central Midfield","Al-Ahli Dschidda","Saudi Pro League","True"
"166460","Frans Dhia Putros","1993-07-14","Iraq","IRQ","Denmark","DNK","Aarhus","Aarhus, Denmark","10,2134046","56,1496278","Centre-Back","Persib Bandung","Indonesian Super League","True"
"492955","Frantzdy Pierrot","1995-03-29","Haiti","HTI","Haiti","HTI","Cap-HaÃ¯tien","Cap-HaÃ¯tien, Haiti","-72,2008068","19,7595236","Centre-Forward","Caykur Rizespor","SÃ¼per Lig","True"
