country_code,country_name,region_code,region_name,reporting_level,year,welfare_type,mean,gini,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10
MAR,Morocco,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,1984,consumption,6.053060096558,.364689074082,.027756827449,.040981735213,.052437728833,.063202344411,.074064711273,.085852002719,.099796479436,.118433370945,.149496025455,.287978774266
MAR,Morocco,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,1990,consumption,8.491354930309001,.392069034067,.027457572628,.038787446356,.047706950154,.056579105548,.067984139657,.082285120219,.097089171782,.120807000093,.154597467847,.306706025715
MAR,Morocco,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,1998,consumption,7.278263442426,.393539137916,.026437539022,.038825628089,.048397164745,.058018116303,.06835552139,.080501336503,.096346406335,.118277089497,.156397033614,.308444164501
MAR,Morocco,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2000,consumption,7.48242197179,.406369418204,.026313819644,.038263408459,.04702798619,.055743672942,.066244736901,.078295949364,.094111845581,.116132358116,.156556542121,.321309680682
MAR,Morocco,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2006,consumption,9.040439169057001,.407183024678,.026366920965,.039022424399,.048078075746,.056903250214,.066614860683,.077886864039,.091983465699,.112703785448,.149442553587,.33099779922
MAR,Morocco,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2013,consumption,11.554962396169,.395485087012,.027003710655,.040019269397,.049357502699,.058129277873,.067766926068,.07910433336,.093821403142,.114841728569,.151119745414,.318836102822
MDA,Moldova,ECS,Europe & Central Asia,national,1997,consumption,6.556047007843,.369421434931,.024486415891,.041103325708,.051931993687,.061825893296,.072818294668,.085412362869,.101317896995,.123290738982,.156793012302,.281020065602
MDA,Moldova,ECS,Europe & Central Asia,national,1998,consumption,5.386743681801,.395185383925,.022201019019,.037557049364,.048606985815,.059077622993,.069836637468,.083094917949,.098875413892,.12136948811,.158154647901,.301226217488
MDA,Moldova,ECS,Europe & Central Asia,national,1999,consumption,4.716969558828,.426239914995,.023299316838,.036254379186,.04597212909,.055306741936,.064850506287,.075821444414,.090162281153,.112729166295,.152062811417,.343541223384
MDA,Moldova,ECS,Europe & Central Asia,national,2000,consumption,4.367829880204,.364243892812,.027492918773,.041786066805,.052634615317,.062639580999,.072872072937,.084924688222,.099926947271,.119940826149,.15350045384,.284281829686
MDA,Moldova,ECS,Europe & Central Asia,national,2001,consumption,5.197469645396,.379880263803,.026420509831,.040498192075,.050758361004,.060201406291,.07020605887,.083110400889,.097968524647,.119081598354,.154052719188,.297702228851
MDA,Moldova,ECS,Europe & Central Asia,national,2002,consumption,6.405023001852,.358459071615,.028418101837,.041438270479,.05242855929,.062059649048,.073383807762,.086202791381,.102335848267,.123046614747,.155406512231,.275279844957
MDA,Moldova,ECS,Europe & Central Asia,national,2003,consumption,7.645678378415,.349020852644,.03138498992,.044644400067,.054161820973,.063559254181,.073913995985,.08503046025,.099182979236,.118760888321,.15246402035,.276897190717
MDA,Moldova,ECS,Europe & Central Asia,national,2004,consumption,7.511551177267,.350295666053,.029891479021,.043733940845,.054074172982,.064225400579,.074864474138,.086318301823,.100068765657,.11837433314,.151543266307,.276905865509
MDA,Moldova,ECS,Europe & Central Asia,national,2005,consumption,6.792635322859,.362808379296,.027825883765,.042288095054,.052568830097,.062794637616,.073213311526,.084853515578,.099300594209,.119767652645,.153820937432,.283566542079
MDA,Moldova,ECS,Europe & Central Asia,national,2006,consumption,11.550767453604,.353998193343,.028105662084,.042767548092,.053284601202,.063234952312,.074208572731,.086804639331,.10267360733,.122286509391,.15302849767,.273605409857
MDA,Moldova,ECS,Europe & Central Asia,national,2007,consumption,13.05941951676,.344210409425,.029580007034,.044169608458,.053815123455,.065009643919,.075980349408,.087355477619,.10189537542,.121911842542,.152495782778,.267786789366
MDA,Moldova,ECS,Europe & Central Asia,national,2008,consumption,12.73552366034,.346924430887,.029246206768,.044060589199,.055100398716,.064689952551,.074687863314,.086479192017,.101390583058,.12070951563,.152494666319,.271141032429
MDA,Moldova,ECS,Europe & Central Asia,national,2009,consumption,12.713587736414,.329109080353,.030699629726,.045156162094,.055961111133,.066052991248,.076610471578,.089705953603,.104852956121,.125133541816,.15562816196,.250199020722
MDA,Moldova,ECS,Europe & Central Asia,national,2010,consumption,12.986071193761,.320509202089,.03322791695,.047953020947,.057992605528,.067170436544,.077003003407,.089328588759,.102941515938,.121089263685,.149053634149,.254240014094
MDA,Moldova,ECS,Europe & Central Asia,national,2011,consumption,13.321147123413,.306285756576,.03505324822,.049887792964,.059597349647,.069590749827,.079259143468,.089984628602,.102794856848,.12121329931,.147707522718,.244911408397
MDA,Moldova,ECS,Europe & Central Asia,national,2012,consumption,13.011285212046,.291588393485,.037686235064,.052133734005,.061681968129,.07046500999,.080035881146,.09116457559,.103470356424,.119825880836,.147452552579,.236083806237
MDA,Moldova,ECS,Europe & Central Asia,national,2013,consumption,13.919506511158,.285341588889,.038833175933,.052694640545,.062007266526,.071622139477,.081210341476,.091352150782,.103656525088,.121033681174,.145111992639,.23247808636
MDA,Moldova,ECS,Europe & Central Asia,national,2014,consumption,13.569476453668,.268338525601,.04202490866,.055193648167,.064272159155,.07303445727,.081979753559,.091749041713,.104303354537,.121154525316,.145732748407,.220555403217
MDA,Moldova,ECS,Europe & Central Asia,national,2015,consumption,14.012405050126,.270281580819,.041466092017,.055592987405,.064454296026,.072679260581,.082110455228,.092437011898,.103947947631,.118703136284,.143561707159,.225047105772
MDA,Moldova,ECS,Europe & Central Asia,national,2016,consumption,13.602700933205,.263453867879,.043091658018,.057114376014,.066591379724,.074239610771,.082303360464,.091767867484,.102538790038,.116541606507,.138941160361,.22687019062
MDA,Moldova,ECS,Europe & Central Asia,national,2017,consumption,13.655111626383,.258992447506,.042940773345,.056907762502,.066139135601,.074572025067,.08298317254,.092560761639,.103865588439,.119309383686,.144117926554,.216603470626
MDA,Moldova,ECS,Europe & Central Asia,national,2018,consumption,14.145145542768,.256616480725,.0438734335,.05786568332,.066892137903,.074747914867,.082948206742,.092108707346,.103291079071,.118186650743,.140611871433,.219474315075
MDA,Moldova,ECS,Europe & Central Asia,national,2019,consumption,14.390062250416,.260166466696,.04299815922,.056636024809,.066034065303,.074952956342,.082725036094,.091968535759,.103625470565,.119278781802,.142039620638,.219741349468
MDA,Moldova,ECS,Europe & Central Asia,national,2020,consumption,13.788576843434,.250457057801,.044850587917,.058287176841,.067611530102,.075861398145,.084145552945,.092107862215,.103712309542,.117884890935,.140924647469,.214614043888
MDA,Moldova,ECS,Europe & Central Asia,national,2021,consumption,14.38260475779,.257316383374,.043437927191,.057397131227,.067063536447,.075341243326,.083360019118,.092452423542,.103032372813,.117577449163,.13977838947,.220559507703
MDA,Moldova,ECS,Europe & Central Asia,national,2022,consumption,13.352120404921,.258644468856,.044674631789,.057699216633,.066429212574,.074305060522,.082993803239,.092060742739,.102673666081,.115925963093,.138086800793,.225150902536
MDA,Moldova,ECS,Europe & Central Asia,national,2023,consumption,13.528752044347,.267647529484,.042730890598,.056326089836,.065344613751,.073942296398,.082276856679,.090491176445,.101811222339,.116816517384,.142666735989,.22759360058
MDG,Madagascar,SSF,Sub-Saharan Africa,national,1980,consumption,3.57645644668,.468486343967,.020227850217,.02941618324,.038862068786,.048945502096,.060182391211,.07338926791,.090078312159,.113668964328,.155002587637,.370226872416
MDG,Madagascar,SSF,Sub-Saharan Africa,national,1993,consumption,2.264266299885,.451986955506,.020468300167,.034487793686,.044001838271,.053594351174,.063323347737,.074797260931,.087717607669,.108620087826,.143043218291,.369946194247
MDG,Madagascar,SSF,Sub-Saharan Africa,national,1997,consumption,2.166098862775,.394280844241,.023625619975,.037563946907,.047659155456,.058754227223,.070157503563,.083189758391,.098399412519,.120962326869,.158898604479,.300789444618
MDG,Madagascar,SSF,Sub-Saharan Africa,national,1999,consumption,2.209811559037,.385800941225,.025017318505,.038127434762,.047823133769,.058442975302,.069451288824,.083757040266,.100888010758,.125046589832,.162440513341,.289005694642
MDG,Madagascar,SSF,Sub-Saharan Africa,national,2001,consumption,4.110786773011,.474351321083,.019114331095,.029676020944,.038552372882,.046295896958,.057050956356,.070346672826,.088507514794,.115339010214,.168840909386,.366276314546
MDG,Madagascar,SSF,Sub-Saharan Africa,national,2005,consumption,3.835887356616,.399363465762,.026951572718,.040331462509,.049985187847,.057810938059,.067547548873,.077975262152,.091920282469,.112603498166,.150579635536,.324294611671
MDG,Madagascar,SSF,Sub-Saharan Africa,national,2010,consumption,3.337424499544,.424139249418,.024186694116,.037209428779,.046459483873,.055142022371,.064793144003,.075621307049,.089684290892,.111691852055,.15232085513,.342890921731
MDG,Madagascar,SSF,Sub-Saharan Africa,national,2012,consumption,3.134652590336,.426376083783,.021636097415,.035691313686,.045573720343,.054687920034,.064826518878,.076528322262,.091665614403,.115268679419,.159323242857,.334798570704
MDG,Madagascar,SSF,Sub-Saharan Africa,national,2021,consumption,2.911945938382,.368192114543,.029290840285,.042819144293,.052905247704,.06175115578,.071758293618,.082769574872,.095860071682,.115921010719,.150736507463,.296188153584
MDV,Maldives,SAS,South Asia,national,2002,consumption,6.692410303946,.413120267703,.02676838637,.041023921445,.050010227656,.057273723241,.066872129013,.076724088624,.088771883042,.105411392606,.138891892905,.348252355098
MDV,Maldives,SAS,South Asia,national,2009,consumption,8.274493319995999,.383727637501,.025244946215,.038421236775,.049533733291,.060636268111,.072311565919,.084843130733,.100379669496,.118228919222,.151018902469,.299381627767
MDV,Maldives,SAS,South Asia,national,2016,consumption,18.444046218612,.312856471274,.033701784791,.048987489087,.059441209066,.069302620741,.078779831465,.089912554256,.102097756599,.119447281686,.146611416736,.251718055573
MDV,Maldives,SAS,South Asia,national,2019,consumption,17.726778882106,.292850912698,.037760193264,.051022506382,.061177828778,.070669064073,.079366034174,.090778481016,.102759102109,.121035374733,.15267047417,.232760941301
MEX,Mexico,LCN,Latin America & Caribbean,national,1984,income,10.605938298462,.485270124167,.017136914844,.028478560733,.036477507554,.045992844037,.056803533401,.071379182161,.089996126986,.114583576053,.160434334707,.378717419524
MEX,Mexico,LCN,Latin America & Caribbean,national,1989,income,10.95528810316,.50108998618,.015021189389,.027792310641,.037075508169,.046476880629,.05678611569,.068861466995,.085368051079,.108418253037,.151724806224,.402475418148
MEX,Mexico,LCN,Latin America & Caribbean,national,1992,income,12.872109855274,.523107252868,.014365959521,.025135846671,.033838983719,.043200385141,.052734868825,.065166421985,.08291725855,.10704162143,.156164778004,.419433876153
MEX,Mexico,LCN,Latin America & Caribbean,national,1994,income,13.346767690966,.534222094051,.013457059679,.023742670908,.032244017872,.041245749372,.051674060754,.064788161128,.081273706564,.107317700792,.15473798364,.429518889291
MEX,Mexico,LCN,Latin America & Caribbean,national,1996,income,9.725366836838001,.519712264438,.013611488524,.024708755809,.033787221939,.043114869572,.053832166979,.066865648883,.084431235131,.110364331425,.157065676592,.412218605145
MEX,Mexico,LCN,Latin America & Caribbean,national,1998,income,10.576209246167,.53283147381,.011683565052,.021727585662,.031537417201,.041998707892,.052934765122,.067143552254,.084952050674,.110617038382,.159483472283,.417921845478
MEX,Mexico,LCN,Latin America & Caribbean,national,2000,income,12.591730239149,.53404359673,.011952729493,.022544189117,.032317917949,.041762082239,.052331039367,.066059087373,.083403208984,.107966748868,.157398064132,.424264932478
MEX,Mexico,LCN,Latin America & Caribbean,national,2002,income,12.621984846279,.505840712944,.014534631595,.025708380853,.03514496699,.045164902766,.055938912274,.068670773429,.085399692162,.110413436267,.15973879105,.399285512616
MEX,Mexico,LCN,Latin America & Caribbean,national,2004,income,13.325511370927,.50343025967,.013807155273,.026673970249,.03632764895,.046246206133,.056353873953,.068788459254,.085333181249,.110382642972,.159073774107,.397013087861
MEX,Mexico,LCN,Latin America & Caribbean,national,2005,income,13.707583634521,.509389030235,.01283787352,.025634372099,.035678102898,.045361325856,.056351581966,.069601340973,.086105596841,.110445278745,.155271397931,.402713129171
MEX,Mexico,LCN,Latin America & Caribbean,national,2006,income,14.305132791831,.497122637332,.015016435873,.027421518288,.036913462701,.046580581141,.057004164258,.069823411879,.085646422119,.109797148426,.157040485921,.394756369395
MEX,Mexico,LCN,Latin America & Caribbean,national,2008,income,14.653156039206,.508435596641,.01373686913,.025203912295,.034704084855,.044674969209,.055716466051,.069262088329,.086545958072,.112539401045,.160427966491,.397188284523
MEX,Mexico,LCN,Latin America & Caribbean,national,2010,income,13.715096381403,.47657931478,.016338450594,.029199203994,.039122337804,.048478815511,.059159273118,.072048150249,.08937141522,.114666347727,.159243481433,.372372524349
MEX,Mexico,LCN,Latin America & Caribbean,national,2012,income,14.938239503367,.495972341406,.016029447019,.027623081538,.037004838048,.046783792837,.056849853084,.068766282961,.085093116492,.11005979437,.155960469147,.395829324503
MEX,Mexico,LCN,Latin America & Caribbean,national,2014,income,14.054549272392,.489123379911,.017327527508,.029663501686,.038494294528,.047327607112,.057406344773,.069136096405,.08442702017,.108271251606,.15329673479,.394649621423
MEX,Mexico,LCN,Latin America & Caribbean,national,2016,income,15.866916714249,.469124237589,.018735409555,.031104609162,.040310637782,.049714777516,.05976496022,.071820629427,.087885154821,.11153435152,.155356277311,.373773192686
MEX,Mexico,LCN,Latin America & Caribbean,national,2018,income,16.191209461106,.459548921649,.019368798998,.032208014968,.041951632442,.051025166994,.061196098346,.073183696828,.088561404029,.1117312749,.154477321064,.366296591432
MEX,Mexico,LCN,Latin America & Caribbean,national,2020,income,15.417309714332,.445943049364,.019772774999,.033098761395,.042754053998,.052370644374,.062994322148,.075489545002,.091630621466,.114850546793,.156316557214,.350722172611
MEX,Mexico,LCN,Latin America & Caribbean,national,2022,income,17.818584772045,.434540071467,.021238729476,.034752338214,.044348953291,.054024472793,.064170059122,.076702924522,.092278630889,.114296161418,.154125599471,.344062130804
MEX,Mexico,LCN,Latin America & Caribbean,national,2024,income,20.021745799378,.426291577572,.021402164537,.035054529556,.045075363986,.055000710806,.065416673601,.07803669767,.094232439155,.116674877747,.154876564931,.334229978012
MHL,Marshall Islands,EAS,East Asia & Pacific,national,2019,consumption,12.782960605603,.35482942888,.028419301745,.043827987173,.053825983938,.063086457222,.073572634273,.084250096192,.099742925531,.120832783184,.157716454356,.274725376386
MKD,North Macedonia,ECS,Europe & Central Asia,national,1998,consumption,9.870759910455,.281285782889,.033677720297,.051021597929,.063742207059,.074535225562,.084683826605,.09512449029,.106943841946,.122101439303,.146112092292,.222057558716
MKD,North Macedonia,ECS,Europe & Central Asia,national,2000,consumption,8.738637716013001,.342638720896,.026298463038,.039632997946,.055083428865,.067159386102,.07952536261,.091615399936,.109600833087,.12239781063,.150000396389,.258685921396
MKD,North Macedonia,ECS,Europe & Central Asia,national,2002,consumption,14.543770577407,.385090682965,.023787369517,.037529958159,.048584365932,.059446146691,.071936923152,.085478520388,.10080659211,.123178265571,.1588941178,.29035774068
MKD,North Macedonia,ECS,Europe & Central Asia,national,2003,consumption,14.21648239694,.387223931683,.024014118847,.037174167823,.04887630099,.05929242327,.071050860841,.084899221481,.100664584002,.12129968106,.159196806535,.293531835152
MKD,North Macedonia,ECS,Europe & Central Asia,national,2004,consumption,17.760746123577,.384325517205,.023806035374,.037488999139,.048566790751,.05966457521,.072242326531,.085941913517,.102080732783,.123088573954,.157278298145,.289841754596
MKD,North Macedonia,ECS,Europe & Central Asia,national,2005,consumption,15.3079052125,.393052501102,.022213493703,.035747807305,.047066049177,.058424890225,.070057052296,.084107991608,.102088324497,.126767271104,.164707327911,.288819792174
MKD,North Macedonia,ECS,Europe & Central Asia,national,2006,consumption,15.78030656945,.426425031809,.019129571933,.033159855758,.045131121651,.054855802172,.066218910424,.078836725788,.09567880294,.120566070873,.164942156227,.321480982235
MKD,North Macedonia,ECS,Europe & Central Asia,national,2008,consumption,21.144038466633,.461413502341,.019353085601,.030929061119,.039968412451,.048721586345,.059293047949,.072642674792,.090335508341,.116502341497,.166770759389,.355483522516
MKD,North Macedonia,ECS,Europe & Central Asia,national,2009,income,12.044783394839,.427607700386,.01175033365,.029313542281,.043375577497,.058149207454,.071039913391,.08491166306,.102048921714,.128149853705,.164044096733,.307216890515
MKD,North Macedonia,ECS,Europe & Central Asia,national,2010,income,12.045786292448,.400655486596,.008866583503,.029107346827,.047073768597,.061473646559,.07684168484,.092451844105,.11040066573,.133982702186,.169185588548,.270616169106
MKD,North Macedonia,ECS,Europe & Central Asia,national,2011,income,12.444838712262,.393606765011,.011866917363,.031974347047,.047738480465,.060989942192,.07488248719,.090535731985,.110313172527,.133383311489,.169703370996,.268612238747
MKD,North Macedonia,ECS,Europe & Central Asia,national,2012,income,12.515515739039,.381323972619,.015038468942,.034154135477,.049179717344,.062189159622,.075200171399,.091853096843,.110151094053,.13122372407,.165909258436,.265101173816
MKD,North Macedonia,ECS,Europe & Central Asia,national,2013,income,12.51894733217,.362391388059,.018532223564,.037850498919,.051585448471,.064146891177,.076062561931,.092195947958,.109318262729,.132199986382,.164317530092,.253790648778
MKD,North Macedonia,ECS,Europe & Central Asia,national,2014,income,13.330798714562,.352016608129,.018535873604,.039255895878,.052942178488,.066160430037,.079116729519,.093118400537,.110896190851,.131370871828,.160326719751,.248276709507
MKD,North Macedonia,ECS,Europe & Central Asia,national,2015,income,13.91050422497,.355906930452,.016629675719,.039191524083,.052395873588,.064963569497,.07979923883,.094070843514,.110653336524,.131729859227,.162720165695,.247845913322
MKD,North Macedonia,ECS,Europe & Central Asia,national,2016,income,14.7451643891,.345345202307,.017685144871,.037837687081,.053691801784,.068121077339,.082621575471,.096736763151,.112091749482,.13131414562,.159232986152,.240667069049
MKD,North Macedonia,ECS,Europe & Central Asia,national,2017,income,15.35272989209,.3419890762,.01706310619,.039611157457,.054266994127,.068611787944,.082896453803,.096400465596,.112323982436,.132056730671,.159350516338,.237418805438
MKD,North Macedonia,ECS,Europe & Central Asia,national,2018,income,15.761290371978,.329604685734,.020150946327,.04097709608,.055309509736,.068667499731,.083270177439,.097824776717,.11356593572,.132484535705,.15834598436,.229403538185
MKD,North Macedonia,ECS,Europe & Central Asia,national,2019,income,17.216727512728,.335058314179,.018780146307,.039439403576,.054582311819,.068493242742,.082435044315,.097638490899,.114326326231,.134054772094,.161307135381,.228943126636
MLI,Mali,SSF,Sub-Saharan Africa,national,1994,consumption,1.563184262954,.50130560476,.019525189211,.028483168726,.035836706432,.043794252418,.053270024886,.065429725194,.083130543866,.109651159414,.157366145802,.403513084051
MLI,Mali,SSF,Sub-Saharan Africa,national,2001,consumption,2.842704904832,.398663090434,.024981198787,.037863613858,.046399673726,.056666001114,.067087566764,.079791349256,.098180329592,.124065017729,.16477861339,.300186635782
MLI,Mali,SSF,Sub-Saharan Africa,national,2006,consumption,3.196614385395,.389290888152,.025230952074,.039261587297,.049655815415,.0594745527,.069508603659,.079825785037,.096195598863,.119684221413,.158979490158,.302183393383
MLI,Mali,SSF,Sub-Saharan Africa,national,2009,consumption,3.02720251129,.330343619512,.03325819004,.046512839715,.055678511126,.065082058888,.074758975174,.086777553379,.102262049195,.122705089507,.156195222911,.256769510064
MLI,Mali,SSF,Sub-Saharan Africa,national,2018,consumption,5.398540981864,.359633588397,.031548813804,.043520514426,.051796113637,.060667388715,.070676974327,.083051163347,.099201127465,.12142083975,.157178663837,.280938400691
MLI,Mali,SSF,Sub-Saharan Africa,national,2021,consumption,4.777774230302,.356535942464,.032296879592,.044038532931,.053398254871,.061699384513,.071098281343,.082519046137,.097363891262,.118824334322,.155397263505,.283364131525
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2006,income,37.409744796302,.280199761356,.034124667719,.051793565038,.063543744167,.074272219991,.084069285666,.094819947961,.107778569668,.122720805502,.146463970971,.220413223317
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2007,income,40.77512887364,.292077322421,.03220535014,.050369052821,.061997158559,.072038899783,.082775650776,.094508607434,.107292195494,.123757721798,.148834281092,.226221082103
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2008,income,41.833574999717,.289955066267,.034955112606,.049871880696,.061713825595,.0720015278,.081911498828,.093259874082,.106234512271,.124771128457,.150626241025,.22465439864
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2009,income,41.031075546724,.302444351066,.032502022219,.049416959439,.060877292184,.070778180129,.08099038245,.092389975318,.10447681031,.122398233229,.148586326198,.237583818523
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2010,income,41.547534575559,.290257594734,.034032637607,.050390345901,.061966849683,.072333665782,.0823629328,.093501361083,.10663800881,.123027702849,.148657240059,.227089255425
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2011,income,42.391176801941,.291421051303,.034523372542,.050315715114,.062100916186,.072523864904,.082741980951,.093302009129,.105455989958,.120624019671,.146477120083,.231935011462
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2012,income,43.910541797276,.29360433158,.033705777331,.050010987222,.062341579197,.073086667314,.082709414273,.093050270773,.104708958008,.120266395272,.145719115091,.234400835519
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2013,income,46.270488793298,.288436637698,.034824563803,.051433482241,.062982726864,.073103771203,.082809527252,.092621042331,.104466274107,.120213143324,.146018824511,.231526644364
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2014,income,48.997911289172,.290203465081,.034673621169,.051088923279,.062601680463,.072394687747,.082473422231,.093549526108,.105461632574,.119807824802,.144947878289,.233000803339
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2015,income,49.234956631184,.29433773359,.034472896609,.050894683705,.06181620137,.071886382531,.081977921481,.092472683072,.104657270965,.120528326013,.145089543986,.236204090268
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2016,income,52.351812752925,.290890169249,.034526721303,.051522730477,.062181873931,.071772621196,.082480596584,.092841742757,.104563756598,.121198863812,.147792778891,.231118314451
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2017,income,52.713262285273,.292322374508,.033937753555,.051122172528,.062057183315,.072257160237,.082638105798,.09311697871,.104961669804,.119708946921,.147232372753,.23296765638
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2018,income,54.033019092314,.286650862241,.034600685773,.051154118667,.062549131513,.073464641669,.083577506646,.093771226732,.10627401287,.120125706455,.145829748647,.228653221028
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2019,income,58.860850021461,.310417648269,.031542254626,.049972369767,.060763293805,.069959397654,.079165728517,.090157058964,.104142709272,.120614708352,.145687602116,.247994876927
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2020,income,61.493355005096,.314037790184,.030954282109,.04928773681,.060100965744,.069840027323,.079276398811,.090797775049,.103177013074,.119362068405,.146676657158,.250527075515
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2021,income,64.530813417114,.315650555471,.033185457149,.049940418072,.059561921125,.069684734156,.078930750883,.089113689244,.101024480292,.116534785119,.143006519893,.259017244069
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2022,income,65.447347352527,.345872762729,.027467050219,.045862049752,.056123923743,.066505814689,.076104193053,.086904196202,.100891888827,.117909989664,.145075310035,.277155583816
MLT,Malta,MEA,"Middle East, North Africa, Afghanistan & Pakistan",national,2023,income,65.08068237177,.317798995125,.028327806166,.047982945554,.060036345357,.070131768834,.07972195389,.09162559517,.10375254622,.120184106601,.151113118765,.247123813442
MMR,Myanmar,EAS,East Asia & Pacific,national,2015,consumption,6.377866788197,.380685092047,.029545164747,.043817812122,.052551681773,.060887173267,.069687946227,.08038040484,.093789835701,.112104041379,.140181031163,.31705490878
MMR,Myanmar,EAS,East Asia & Pacific,national,2017,consumption,6.541953928613,.306968695324,.03763880438,.050889372955,.060403728827,.06911865122,.078292345572,.088158820922,.099960926082,.116114087494,.144270179943,.255153082604
MNE,Montenegro,ECS,Europe & Central Asia,national,2005,consumption,15.90685820968,.302172763878,.035013215407,.050356522188,.060117018065,.069534060724,.079344487196,.09145944469,.103774285203,.12037693229,.150144548336,.239879485902
MNE,Montenegro,ECS,Europe & Central Asia,national,2006,consumption,16.464135675266,.300353596085,.03463940217,.049448537162,.06006081011,.069145909148,.079947429269,.09267476479,.105031779675,.123898990135,.153138883235,.232013494307
MNE,Montenegro,ECS,Europe & Central Asia,national,2007,consumption,20.252860490666,.314480677272,.032313545395,.048227751398,.057274549161,.068161860169,.079609357087,.090759553383,.106383198689,.124152285845,.148519560618,.244598338255
MNE,Montenegro,ECS,Europe & Central Asia,national,2008,consumption,21.296259361641,.304879935527,.034751845271,.049504109858,.060608588803,.06983654151,.08021408895,.089942042958,.103000645923,.120251906015,.146565655395,.245324575317
MNE,Montenegro,ECS,Europe & Central Asia,national,2009,consumption,20.894162178623,.310085163321,.032601507369,.050046534803,.060770211076,.069037973908,.07986926439,.090321288361,.102840590137,.118061037782,.148033939706,.248417652468
MNE,Montenegro,ECS,Europe & Central Asia,national,2010,consumption,18.88858560128,.288930967349,.036115164755,.050483704117,.06022879848,.071172122285,.083103076272,.094011144775,.108290686433,.124574967459,.145672264663,.22634807076
MNE,Montenegro,ECS,Europe & Central Asia,national,2011,consumption,18.598225487014,.308198538447,.033483881608,.048769472033,.059857232473,.070916602568,.080613567635,.090008451308,.103539114795,.119879100697,.14620147322,.246731103663
MNE,Montenegro,ECS,Europe & Central Asia,national,2012,consumption,17.44638576573,.32273736046,.029859049518,.047355397507,.057225296717,.067083437381,.077284576444,.090322728456,.106302549988,.124066973852,.156060196542,.244439793592
MNE,Montenegro,ECS,Europe & Central Asia,national,2012,income,17.00111767155,.412061684931,.015642924935,.029425476082,.04243181722,.056189262594,.070693628261,.088672357533,.109854239383,.133733976782,.166671309299,.286685007912
MNE,Montenegro,ECS,Europe & Central Asia,national,2013,consumption,17.736902363179,.324429363366,.03024230972,.046473676358,.057966711392,.067574049593,.078554184436,.088714256206,.104475630099,.123098781035,.1553764608,.247523940359
MNE,Montenegro,ECS,Europe & Central Asia,national,2013,income,16.863394793286,.39021728628,.017195428765,.034637070977,.046033028938,.057944186041,.073015848353,.089547628584,.109172015621,.132739705493,.167598496664,.272116590564
MNE,Montenegro,ECS,Europe & Central Asia,national,2014,consumption,18.632514120567,.319265220115,.035484612041,.049262501067,.056490212639,.066391340363,.077010854302,.089235709724,.101264487003,.119918284787,.147810409033,.25713158904
MNE,Montenegro,ECS,Europe & Central Asia,national,2014,income,17.473112028054,.387692854447,.017984616084,.032596499763,.046159813583,.059640206093,.07467650553,.090076019354,.108967070469,.132303954212,.168258156955,.269337157957
MNE,Montenegro,ECS,Europe & Central Asia,national,2015,income,17.70074092278,.390050334127,.018323618022,.03330475199,.046810009445,.060074736874,.073911186217,.089581633101,.106429666077,.128793082986,.165839452954,.276931862333
MNE,Montenegro,ECS,Europe & Central Asia,national,2016,income,19.340230376078,.384664999679,.017084385335,.035065086602,.04952033406,.062311504829,.075366072548,.088723195215,.104707962868,.128116911802,.16170840541,.277396141332
MNE,Montenegro,ECS,Europe & Central Asia,national,2017,income,19.067269431191,.368809219401,.015570106219,.03607701535,.051746963149,.065456691893,.078291566528,.092644129452,.108849903643,.128959028304,.16213994744,.260264648021
MNE,Montenegro,ECS,Europe & Central Asia,national,2018,income,18.539401112244,.368089591678,.017612030401,.035367214835,.050475901111,.064911887003,.078842457562,.092583870942,.107918507682,.129804085244,.162961694524,.259522350697
